gene,logFC,logCPM,F,PValue,FDR,direction,treat1,treat2
gene10851|ACTA2,-3.408798297500116,10.13742317156108,169.52827272964035,7.773336523121829e-14,3.254086740719838e-11,Downregulated,AG,HH
gene10889|ZWINT,-2.827186772268697,3.018262246779534,169.00592189266362,8.085224683407937e-14,3.295580134771198e-11,Downregulated,AG,HH
gene23500|DLGAP5,-4.254546798241155,4.761942770910079,168.4623776388198,8.786505278084289e-14,3.489594365442245e-11,Downregulated,AG,HH
gene11919|TAGLN,-2.193429193786265,10.288404776743288,166.20638672592108,1.0000777639010231e-13,3.872551121265737e-11,Downregulated,AG,HH
gene13589|KIF20A,-4.171912986706184,5.572352215027618,167.20783151111772,1.036712513157932e-13,3.916497589342246e-11,Downregulated,AG,HH
gene24828|KIFC1,-2.2884572683639672,3.7970275699640816,165.27082570919734,1.0744570454030387e-13,3.962444089582778e-11,Downregulated,AG,HH
gene6334|SGO1,-3.2660839967205684,3.2381514041425015,164.28448641954418,1.1593073411284048e-13,4.175932885287875e-11,Downregulated,AG,HH
gene24157|CNN1,-4.338967199062105,5.973403618732188,162.8643842191911,1.4779492629647312e-13,5.184089340599069e-11,Downregulated,AG,HH
gene8883|KIF15,-2.3794659488580683,4.961568239414265,160.92642325564378,1.506127060022972e-13,5.184089340599069e-11,Downregulated,AG,HH
gene14253|CENPF,-3.812434608194998,6.4533983770255,159.6774782375005,1.8278989489454012e-13,6.154853656568547e-11,Downregulated,AG,HH
gene17909|NCAPG,-2.854513706986398,5.819057146666395,157.28928411052257,2.0103236175784903e-13,6.625085640994305e-11,Downregulated,AG,HH
gene20644|LOC113269875,-2.2947861996095176,3.0431234238294373,155.07403775759562,2.4035520118636577e-13,7.755961898282541e-11,Downregulated,AG,HH
gene9611|LOC113257657,-1.805589574667912,9.899993734565447,153.5849304764205,2.7135413532852625e-13,8.576714811997402e-11,Downregulated,AG,HH
gene9301|FANCD2,-2.401800421474865,5.043292494986762,153.33930972750758,2.7686470437076e-13,8.576714811997402e-11,Downregulated,AG,HH
gene29904|LOC113249475,-3.964798948492874,2.849592351022634,151.71181734860633,3.165338505236846e-13,9.613319236786962e-11,Downregulated,AG,HH
gene7118|ORC1,-2.171206719965429,3.0836104192372833,151.34934405393935,3.2616948015833406e-13,9.715459765716224e-11,Downregulated,AG,HH
gene20645|PRUNE2,-1.9540713183060214,6.589489984562634,149.40885036406337,3.8336455199754843e-13,1.1203648199792506e-10,Downregulated,AG,HH
gene22847|GTSE1,-3.5056666041481384,3.342892395415359,148.81926791350546,4.0279401064537144e-13,1.1553474872011404e-10,Downregulated,AG,HH
gene27598|LOC113246839,-2.723935094874402,2.802577901601954,148.45169561746314,4.1543700620735515e-13,1.167174303257681e-10,Downregulated,AG,HH
gene22295|LOC113240972,-4.154873093919531,5.203129540946212,149.7579981305395,4.219882560683719e-13,1.167174303257681e-10,Downregulated,AG,HH
gene20128|LOC113269236,-3.416642195906102,3.6427211948032325,147.85574348000276,4.3684379259335195e-13,1.18706552692604e-10,Downregulated,AG,HH
gene9506|ESPL1,-2.7001817650510818,3.33677369993929,146.18473752318562,5.033917600296618e-13,1.3221825693666816e-10,Downregulated,AG,HH
gene22148|PCLAF,-4.905914472462534,3.5465063724729506,146.36751087674634,5.03639819178993e-13,1.3221825693666816e-10,Downregulated,AG,HH
gene10376|TPX2,-2.578361134975501,5.795159354317291,144.90532402998883,5.616354633601968e-13,1.4485894465822087e-10,Downregulated,AG,HH
gene9609|TUBA1C,-1.7836254202606006,8.862952028101118,144.72319350099855,5.70494907621633e-13,1.4485894465822087e-10,Downregulated,AG,HH
gene10492|DSN1,-3.283452970879102,4.085976328698085,143.06328355802097,6.58464393364686e-13,1.6449927401331648e-10,Downregulated,AG,HH
gene29204|MASTL,-3.226054397198231,2.6670047564530717,142.84390187806235,6.711330643563349e-13,1.650028576796075e-10,Downregulated,AG,HH
gene24262|KIF11,-2.605685524668629,5.610684977913063,141.21722683853898,7.735863537556939e-13,1.8721998489565534e-10,Downregulated,AG,HH
gene7561|LOC113255187,-1.9490372054446057,5.064631309821563,141.00562911455265,7.88094295408873e-13,1.8779680833212362e-10,Downregulated,AG,HH
gene4817|SHCBP1,-4.034406478422909,4.052038330066309,140.661147291667,8.123379485888956e-13,1.8924470129359342e-10,Downregulated,AG,HH
gene15972|NEDD9,-2.2757080735270816,6.229564833146645,140.5738614679919,8.186064295093782e-13,1.8924470129359342e-10,Downregulated,AG,HH
gene7646|CCNB1,-3.9332303640209694,5.407166486940222,141.19010424733688,8.743202470440842e-13,1.937307833052798e-10,Downregulated,AG,HH
gene26421|GINS4,-3.0026202300055953,2.3325829786968084,139.81346521047175,8.754493959101519e-13,1.937307833052798e-10,Downregulated,AG,HH
gene26027|IQGAP3,-3.903567582889382,2.6070609870681314,139.8123658705523,8.755345620356115e-13,1.937307833052798e-10,Downregulated,AG,HH
gene7258|CDC20,-3.070584131228679,4.74224080581193,139.55673850481833,8.955801895414678e-13,1.9537523318039148e-10,Downregulated,AG,HH
gene11375|MTFR2,-3.4345153221054385,5.486711333901064,139.7530704339016,9.228914221635368e-13,1.9853701719293085e-10,Downregulated,AG,HH
gene27621|LOC113246864,-2.9952199152829837,2.1905621773687094,138.71962824594212,9.647258815288119e-13,2.0469368738355846e-10,Downregulated,AG,HH
gene22134|CA12,-2.0913788506427142,8.214893223297278,137.57507799870993,1.0686326891654706e-12,2.2367637462816182e-10,Downregulated,AG,HH
gene7969|PLK4,-2.7903527519635087,3.4746458629662857,136.45824973510085,1.1816071735330128e-12,2.4402551347803783e-10,Downregulated,AG,HH
gene23713|KIF14,-3.764606370870663,3.4539084896463375,135.8869673124166,1.244264500172272e-12,2.5358437951537265e-10,Downregulated,AG,HH
gene3866|BRCA2,-3.5682769871293347,3.6585654070405926,135.1895862155798,1.3255964267983568e-12,2.6665146824259413e-10,Downregulated,AG,HH
gene26978|MLLT11,-2.528108747792989,4.743759221233838,132.58255992981242,1.6836731369055621e-12,3.32662570040485e-10,Downregulated,AG,HH
gene771|ETV5,2.9226965820774446,1.9625376283591904,132.48030869715683,1.6996714006810784e-12,3.32662570040485e-10,Upregulated,AG,HH
gene478|CIP2A,-2.6587766244289175,3.2286347590515034,132.36323980045898,1.7181874622789591e-12,3.32662570040485e-10,Downregulated,AG,HH
gene19244|CLSPN,-3.8977446517989023,2.5614746861795243,131.47882914282022,1.8652217071258186e-12,3.56671839773726e-10,Downregulated,AG,HH
gene12266|TPM2,-2.495990775183759,8.906480107829259,131.28726519788083,1.898805141878909e-12,3.586657663727124e-10,Downregulated,AG,HH
gene22197|ZWILCH,-1.6591573052580704,4.087227079178354,130.76758803478359,1.9932025058775652e-12,3.719604049823808e-10,Downregulated,AG,HH
gene2208|LTBP1,-2.249278771737681,7.4076710133463415,129.87508134805586,2.1672066174851183e-12,3.996174202169881e-10,Downregulated,AG,HH
gene22529|IL13RA1,-2.171228546989651,4.935888928675196,129.50229188197048,2.2446235777635614e-12,4.0902323054093886e-10,Downregulated,AG,HH
gene26519|ERCC6L,-3.824128245424645,2.410883702987166,128.0894012139758,2.565927545319542e-12,4.621354854587719e-10,Downregulated,AG,HH
gene10033|CDCA3,-2.3785635774456964,3.808778890372734,126.77496885149216,2.9091709196849537e-12,5.162533976314755e-10,Downregulated,AG,HH
gene6711|SASS6,-3.212928398749468,2.792579494074203,126.68970112928828,2.933068564243647e-12,5.162533976314755e-10,Downregulated,AG,HH
gene10557|MYBL2,-4.616060027360218,3.459475281887172,124.62899489923919,3.7028008125439965e-12,6.444121548931905e-10,Downregulated,AG,HH
gene26235|CLCN7,1.820618239040352,3.985726819355447,123.87641695140289,3.851730965728801e-12,6.583310415964013e-10,Upregulated,AG,HH
gene613|SEMA5B,-3.1766420449688137,3.744870143917539,123.83386901592988,3.86778518853848e-12,6.583310415964013e-10,Downregulated,AG,HH
gene12766|PRSS35,-2.0014588202366568,7.610500362057865,123.72114633932266,3.910663997420036e-12,6.583942897395537e-10,Downregulated,AG,HH
gene10843|LOC113258955,2.8660186811580677,2.7249178994448524,122.62053016942176,4.357014512876751e-12,7.256537396768602e-10,Upregulated,AG,HH
gene3099|CHPF,1.655853453313063,5.51332385974741,121.16243423570471,5.033876412997682e-12,8.294650187332033e-10,Upregulated,AG,HH
gene7420|GLRX,-2.1761471938466994,5.319359751092115,120.8737852622293,5.1807181315750385e-12,8.446751909470082e-10,Downregulated,AG,HH
gene18595|PLK1,-3.1753046903948188,3.186288062040979,120.40606810956056,5.428445700606018e-12,8.758457860071522e-10,Downregulated,AG,HH
gene17035|MMD,-1.9327560710570642,7.390661114886104,119.58178048437568,5.896328182832353e-12,9.415281157102096e-10,Downregulated,AG,HH
gene19609|NUF2,-3.2263375676424997,3.874507956286893,118.43641348056357,6.619230135878755e-12,1.0461760772921024e-9,Downregulated,AG,HH
gene19905|SPAG5,-2.8847527034267055,3.392745182283454,118.26864986651033,6.732820027741513e-12,1.0533802970675587e-9,Downregulated,AG,HH
gene8312|GAS2L3,-2.8714291857434846,3.29205160541345,118.15235585413708,6.812780517877032e-12,1.0552315744139733e-9,Downregulated,AG,HH
gene17435|MIS18BP1,-2.9970016376819584,4.390673623458236,117.68147130264789,7.1470582787155974e-12,1.0960473829606524e-9,Downregulated,AG,HH
gene5750|NDC80,-3.1755219750493415,4.1505783051043474,117.2167846745965,7.494148079598626e-12,1.1380084274990501e-9,Downregulated,AG,HH
gene15510|HMMR,-2.2092203876620506,4.305065912025039,116.80254607597546,7.818741108081875e-12,1.175771660418254e-9,Downregulated,AG,HH
gene8527|KCNMB4,-1.8278359394357684,4.4542846363461575,116.07867136111142,8.422527181944832e-12,1.2543896492417644e-9,Downregulated,AG,HH
gene6186|DCLK3,2.827226148241626,1.8966423401889958,115.29636859054253,9.131414466450602e-12,1.3470140825795558e-9,Upregulated,AG,HH
gene10244|GPCPD1,-1.5266546270228947,6.1644055664740875,114.77223046969324,9.641818823072213e-12,1.4088880353826936e-9,Downregulated,AG,HH
gene15659|LOC113264277,-2.796965953109905,4.261346194091107,114.38007969661251,1.0043575048259241e-11,1.4538778871260504e-9,Downregulated,AG,HH
gene12269|ARHGEF39,-3.2242786511108683,2.1359312103199968,112.21005094028212,1.2614948127396454e-11,1.8091938106041078e-9,Downregulated,AG,HH
gene5826|CDH2,-3.1183722749496376,4.394259639388917,112.11772291885424,1.2738881736339316e-11,1.8102067817812814e-9,Downregulated,AG,HH
gene6998|AK4,-1.6573531275592783,7.646939109293484,109.9969310202991,1.597477615646533e-11,2.249393708068105e-9,Downregulated,AG,HH
gene9610|LOC113257653,-1.6522606065979186,9.41396356894244,109.12207576541165,1.7556015556005494e-11,2.449775900423145e-9,Downregulated,AG,HH
gene10609|UBE2C,-3.8969609704396415,3.4974756363111186,109.27281405971716,1.7779699679718417e-11,2.4588372173139156e-9,Downregulated,AG,HH
gene14228|DTL,-3.6067587209536005,2.516990047765619,108.67619528573594,1.8425447667381988e-11,2.525590786903359e-9,Downregulated,AG,HH
gene18651|NUPR1,1.3522968470133085,8.512896021466005,108.57513816189673,1.8628818846013273e-11,2.53106820268333e-9,Upregulated,AG,HH
gene22234|KIF23,-3.2243956241726752,3.422048093811298,107.96981880397583,1.9898233432147646e-11,2.6800325011350856e-9,Downregulated,AG,HH
gene25021|CDK2AP2,2.359018729679797,4.566753135847782,106.64855066008448,2.300113796543288e-11,3.071246775401637e-9,Upregulated,AG,HH
gene9412|MCM2,-1.9825703223873008,4.013256900195177,106.1194568030589,2.4385072459911452e-11,3.2282084387313548e-9,Downregulated,AG,HH
gene23925|CHAF1A,-1.8927199501892622,3.2146889499933704,104.14904541790072,3.03744897640108e-11,3.987037897921723e-9,Downregulated,AG,HH
gene7179|LOC113254720,2.1375084152421104,2.860264299321441,102.98423110667163,3.463900925092935e-11,4.50860180073651e-9,Upregulated,AG,HH
gene1364|AHR,-1.2957312451749001,6.6738331161391296,102.50427716524001,3.6578219195520117e-11,4.721333642661758e-9,Downregulated,AG,HH
gene18879|SERPINE1,-4.224182799952502,8.25487135949556,103.2499698572756,3.6940144984716834e-11,4.728643848498174e-9,Downregulated,AG,HH
gene26290|CCNF,-4.064729082290236,2.6586693261634426,101.74615944049296,3.988116262307008e-11,5.0632731792519054e-9,Downregulated,AG,HH
gene23600|RAB7B,-1.9274660756265691,4.281388748150648,101.26684724241274,4.2132621726312427e-11,5.305627462754903e-9,Downregulated,AG,HH
gene13674|PLEKHA2,-2.156313355040766,6.062741340723421,100.66392170207702,4.515915020102471e-11,5.640887721481223e-9,Downregulated,AG,HH
gene20302|DDIAS,-2.507738036402559,2.6434050277570154,99.27730579045368,5.3035983710984703e-11,6.571794813595537e-9,Downregulated,AG,HH
gene29135|LOC113248586,2.091382030759657,2.895628503562821,99.19910265537862,5.3521863012412345e-11,6.5793661603115465e-9,Upregulated,AG,HH
gene2973|HJURP,-3.5854441883894808,3.0969249209856873,98.96136449058395,5.5028337348291485e-11,6.711290686517219e-9,Downregulated,AG,HH
gene24139|SPC24,-2.88026193352158,3.539321374393803,98.29331491603892,5.950899386152814e-11,7.161300157775459e-9,Downregulated,AG,HH
gene15836|TCF19,-3.8504287520815694,2.8777632527208423,98.24700692194548,5.983369287907286e-11,7.161300157775459e-9,Downregulated,AG,HH
gene26756|CDC45,-3.2350131569548934,2.3394444887413,98.20849434087232,6.01051727361876e-11,7.161300157775459e-9,Downregulated,AG,HH
gene7669|CENPK,-4.482989395430782,2.4858064523768872,97.75926500071269,6.33707744128409e-11,7.492747518171699e-9,Downregulated,AG,HH
gene8474|E2F7,-3.76779980116109,1.7228407044234924,97.52777648892565,6.512701372946278e-11,7.642062997391281e-9,Downregulated,AG,HH
gene12154|SMC2,-1.582105758727321,5.5742297390097075,97.25250275817324,6.728331013449907e-11,7.792265081492072e-9,Downregulated,AG,HH
gene16681|KIF18B,-5.006552754724985,1.2199007266443624,97.23621896617249,6.74132300936108e-11,7.792265081492072e-9,Downregulated,AG,HH
gene27793|DERL3,4.063902171830544,2.973687558483493,96.86927137862939,7.571643201302868e-11,8.68719863296149e-9,Upregulated,AG,HH
gene11445|RAB32,1.2942248808856116,5.559567707509713,95.9792324696012,7.829719254349656e-11,8.917244230192782e-9,Upregulated,AG,HH
gene24237|KIF20B,-2.2028587541814093,4.261127094780163,95.58451257347298,8.209062592021972e-11,9.28103434217725e-9,Downregulated,AG,HH
gene585|POLQ,-3.0603668150348873,2.3980413064238273,95.51646702923065,8.276416402158127e-11,9.289377800944001e-9,Downregulated,AG,HH
gene19150|SNAI2,-1.8957992398601116,6.855027031159734,95.36109735846692,8.432427427074573e-11,9.396393411363888e-9,Downregulated,AG,HH
gene8222|MCM5,-1.9656714791388854,4.721536563342051,94.89993831849591,8.914258203350003e-11,9.862353236549157e-9,Downregulated,AG,HH
gene29181|LOC113248657,2.0422748521655323,3.1704491084065505,94.56829163004208,9.27889571965789e-11,1.0192965659700784e-8,Upregulated,AG,HH
gene5183|CENPN,-2.3452884654482906,3.220299533340845,91.79066351756695,1.3037413109793642e-10,1.4220879694196742e-8,Downregulated,AG,HH
gene9163|CADPS,-2.8445466077116857,4.636217269502949,91.14478221957573,1.421244070573229e-10,1.539416042595017e-8,Downregulated,AG,HH
gene23674|UBE2T,-4.094029136272722,1.9576747031429367,90.56887955100049,1.5178984685573926e-10,1.6326895402420454e-8,Downregulated,AG,HH
gene10996|CDK1,-2.6937941703799555,4.609587086490135,90.09327042641814,1.611159756749332e-10,1.721051963606235e-8,Downregulated,AG,HH
gene25975|SMTN,-2.4600636579913933,5.525046254599695,89.85522797498933,1.6601166369035156e-10,1.7612018211642843e-8,Downregulated,AG,HH
gene13346|LOC113261475,-3.7129760149591116,2.3697283653342427,89.79062021139832,1.6736763819492525e-10,1.7635084000008145e-8,Downregulated,AG,HH
gene22044|EGFL6,2.780240949711079,4.8428045742196435,89.16323602044851,1.9102618000269131e-10,1.9991922311227605e-8,Upregulated,AG,HH
gene10571|ADA,2.463965110985059,2.831559319293818,88.29259640564628,2.023640125390091e-10,2.0989871520804617e-8,Upregulated,AG,HH
gene10054|NCAPD2,-1.3307596074742523,5.1425606615727535,88.25750467844762,2.0327204649239411e-10,2.0989871520804617e-8,Downregulated,AG,HH
gene4796|GINS2,-2.9055856640430235,2.484933577556142,88.14817829557519,2.0612896336214902e-10,2.1038354537511637e-8,Downregulated,AG,HH
gene28472|FLNA,-1.1951177159738053,11.417488438902337,88.13568620851817,2.064581244561798e-10,2.1038354537511637e-8,Downregulated,AG,HH
gene10500|RBL1,-1.8580322763622912,5.126120237998257,87.90170076435508,2.127283317925545e-10,2.1535615236175664e-8,Downregulated,AG,HH
gene15900|LOC113264400,-1.9502328388797339,5.9845035248205045,87.34366956694899,2.285173158176038e-10,2.298379678375887e-8,Downregulated,AG,HH
gene19042|MYBL1,-3.285816722152433,1.5174433397958635,87.1337663378361,2.347761074526453e-10,2.346094921505821e-8,Downregulated,AG,HH
gene22843|LOC113241637,1.2443444684111733,5.548821931742977,86.50160020303035,2.547563336971925e-10,2.529436443997317e-8,Upregulated,AG,HH
gene22815|HDAC10,1.3403795598110937,4.049476128520351,86.33976870515879,2.6015779330769027e-10,2.5666140513011557e-8,Upregulated,AG,HH
gene19831|LOC113268965,-2.007584688170383,5.286789964861075,85.40221623616395,2.939543697461333e-10,2.881683058859404e-8,Downregulated,AG,HH
gene1106|CCDC71L,-1.60221731763053,5.432733141494813,84.92985155310303,3.1273070188739773e-10,3.046469082725725e-8,Downregulated,AG,HH
gene19158|MCM4,-1.299005684401775,6.010696058839551,84.7887927231459,3.185828799151517e-10,3.0840813918786155e-8,Downregulated,AG,HH
gene20769|CDCA2,-2.860025097747375,2.356835890499907,83.33897456470707,3.8598315731955825e-10,3.713349766287353e-8,Downregulated,AG,HH
gene1973|ID2,-2.4322701612949915,5.004688566042236,82.73927350218403,4.1817747600073615e-10,3.998241312207039e-8,Downregulated,AG,HH
gene7679|RGS7BP,-3.068056025955245,5.651115269193542,82.97175998050227,4.3843297269003726e-10,4.1661891496907896e-8,Downregulated,AG,HH
gene28482|RENBP,2.1961235928668055,5.906455373451395,81.7893564592762,4.751796494919381e-10,4.487839994500383e-8,Upregulated,AG,HH
gene2282|NCAPH,-2.136521122750358,3.4197235732664977,81.68707034888469,4.817949877590918e-10,4.52274094872762e-8,Downregulated,AG,HH
gene18307|CKB,-2.209752992060549,5.016885029635016,81.62634227652568,4.857690141936023e-10,4.532576060749823e-8,Downregulated,AG,HH
gene7018|ITGB3BP,-2.059406310984763,2.6202555609445777,81.55975444495364,4.9016674783012e-10,4.5462232078687e-8,Downregulated,AG,HH
gene15571|STC2,-2.0082727348309626,7.27647573860192,81.06382597947037,5.242874712005138e-10,4.833743238943308e-8,Downregulated,AG,HH
gene20129|LOC113269237,-4.336877941053507,0.9284653293135884,80.56575696546858,5.61119155623504e-10,5.1427068647647655e-8,Downregulated,AG,HH
gene23293|PGK1,-1.4413434509840528,10.817007587604422,80.48283467785299,5.675148015804731e-10,5.150316982169444e-8,Downregulated,AG,HH
gene14586|SLC9B2,-1.740845042507823,4.095390012522477,80.46886642581273,5.685997830402059e-10,5.150316982169444e-8,Downregulated,AG,HH
gene17977|POLE,-1.6405285700736523,4.046221525733353,80.36670306381028,5.766029322556658e-10,5.192443498667446e-8,Downregulated,AG,HH
gene14405|CENPL,-1.9485541424649921,2.6271575855484017,80.10072803126197,5.980078802683844e-10,5.3105833907678834e-8,Downregulated,AG,HH
gene2108|ADGRF3,3.4040245356658283,1.066561902515821,80.09629006027818,5.983721497308973e-10,5.3105833907678834e-8,Upregulated,AG,HH
gene19343|FABP3,-2.8468814161607265,3.204443833990446,80.07639797699997,6.000078077244364e-10,5.3105833907678834e-8,Downregulated,AG,HH
gene23181|OIP5,-2.2714992358176644,2.8416801614684473,79.79596706040563,6.235815680691107e-10,5.465949358985229e-8,Downregulated,AG,HH
gene20512|CCNB2,-3.5353463163885777,3.158110274388939,79.9549515758577,6.246194309125093e-10,5.465949358985229e-8,Downregulated,AG,HH
gene14784|SEPT11,-1.2545638583480863,7.973249213097951,79.74234619500122,6.282006206108568e-10,5.466404164405371e-8,Downregulated,AG,HH
gene25187|VEGFB,1.6532370684304307,5.636909962739808,79.2948017599889,6.68208223528654e-10,5.782054287282303e-8,Upregulated,AG,HH
gene14457|CUNH1orf112,-2.189253085801883,3.4851508613724387,79.16756158944177,6.800728979248102e-10,5.852027286642992e-8,Downregulated,AG,HH
gene3832|FLT1,-3.456114674141211,4.693067374037067,79.04346080317816,7.458153134191874e-10,6.382283640635245e-8,Downregulated,AG,HH
gene10099|FOXM1,-2.7356911517837625,2.1059965317252245,78.41772255338769,7.547187592706296e-10,6.422988385902627e-8,Downregulated,AG,HH
gene17458|POLE2,-3.035744698795872,2.289190176239762,78.17282617727888,7.809550840714191e-10,6.572267753273075e-8,Downregulated,AG,HH
gene16450|KIF18A,-2.0637869070815564,3.806844348076109,78.15915932192074,7.824476406907251e-10,6.572267753273075e-8,Downregulated,AG,HH
gene20584|DAPK1,1.8852257658906422,2.433115975199187,78.13595239608999,7.849890466495699e-10,6.572267753273075e-8,Upregulated,AG,HH
gene15647|LOC113264214,-1.7062523081644376,5.99273843841678,77.8239701376688,8.200232001145458e-10,6.828677068050646e-8,Downregulated,AG,HH
gene7102|PODN,1.6698104567924477,4.640492855088512,77.66134874678723,8.389431816643725e-10,6.94887216085533e-8,Upregulated,AG,HH
gene22276|INSYN1,2.429986292462861,4.341585741906813,77.38627255613093,8.720152459643683e-10,7.184385183373458e-8,Upregulated,AG,HH
gene7703|DEPDC1B,-3.143249548900934,2.7718979463785374,77.13712418257633,9.031725050229289e-10,7.401713719735526e-8,Downregulated,AG,HH
gene14619|ADH4,-2.1905762475439645,4.902242108379998,76.71189129279637,9.59127542792919e-10,7.818908689641855e-8,Downregulated,AG,HH
gene15391|ARSI,-2.2336945725173147,4.138602066255596,76.27160371843863,1.020981908511513e-9,8.244926344874368e-8,Downregulated,AG,HH
gene8587|WIF1,-2.883550845627755,4.055623266514666,76.46880935788607,1.022032318558899e-9,8.244926344874368e-8,Downregulated,AG,HH
gene25143|CDCA5,-2.1947824242873772,2.0634246412308714,76.19806843382213,1.0317210875407167e-9,8.279962655398011e-8,Downregulated,AG,HH
gene27457|ATP1A4,2.50598126204783,0.7860814514416548,75.94940008672513,1.0689392676696743e-9,8.534433153059581e-8,Upregulated,AG,HH
gene18593|PALB2,-2.4039189059281507,1.9609637638720383,75.83150010786451,1.0870837882392469e-9,8.598844391224724e-8,Downregulated,AG,HH
