gene,logFC,logCPM,F,PValue,FDR,direction,treat1,treat2
gene20741|CLU,-1.8239175207792193,3.0536439620013462,53.19922304582123,4.1679847097241686e-8,3.586550842717647e-5,Downregulated,AH,AG
gene9412|MCM2,-1.3533251133676327,4.013256900195177,52.54772494874799,4.697033064460821e-8,3.8290707966017713e-5,Downregulated,AH,AG
gene628|LOC113252436,-2.2075735457182635,1.740659456997861,51.15624546246715,6.082637054287208e-8,4.710698266692729e-5,Downregulated,AH,AG
gene19847|LOC113268978,-2.8482815495548777,2.63590038011392,49.775101165892046,8.015558941501156e-8,5.9120472592814956e-5,Downregulated,AH,AG
gene8797|ANO8,-1.0962513740477762,4.3263628875403635,49.27625456966488,8.6888490116255e-8,6.031672658984048e-5,Downregulated,AH,AG
gene1558|HERPUD2,1.1420189936898657,8.04345637317162,48.93183593027856,9.284200414871083e-8,6.031672658984048e-5,Upregulated,AH,AG
gene18307|CKB,-1.691505003971676,5.016885029635016,48.897444456207374,9.345996759998526e-8,6.031672658984048e-5,Downregulated,AH,AG
gene6358|OXNAD1,1.5161429527504964,5.5680736770568755,48.63774224503466,9.827065840246498e-8,6.088456911983119e-5,Upregulated,AH,AG
gene24989|CCND1,-1.8891000258463835,2.866908239462445,48.072592507317104,1.09677518214136e-7,6.386584681605033e-5,Downregulated,AH,AG
gene4011|TSC22D1,1.1676573501730179,7.828710619275676,47.995996246788316,1.1132919259044218e-7,6.386584681605033e-5,Upregulated,AH,AG
gene12957|MCM3,-1.2563726502127666,5.152938852521224,47.48593314591226,1.2302821922845374e-7,6.805657455819715e-5,Downregulated,AH,AG
gene2470|ACTG2,-1.5600135921725735,9.386859837350865,47.18334759507052,1.305833890543822e-7,6.937972862267905e-5,Downregulated,AH,AG
gene7196|GPBP1L1,0.661906815812574,6.222411754923761,46.93221261976293,1.3723020194036524e-7,6.937972862267905e-5,Upregulated,AH,AG
gene19207|FHL3,-1.7735051768234664,2.659585079155965,46.87268875882261,1.3885800163361422e-7,6.937972862267905e-5,Downregulated,AH,AG
gene7167|LOC113254711,2.1191974662646635,2.8172818748012727,46.380650948368974,1.5313041453080327e-7,7.411990595836287e-5,Upregulated,AH,AG
gene19553|NBL1,-1.023201358400701,4.891279295435535,45.01669238048936,2.0153144169281188e-7,9.459153031454434e-5,Downregulated,AH,AG
gene825|LOC113254515,1.1579898281642231,3.020192027200229,44.67411700253022,2.1609969939973176e-7,9.844612482360134e-5,Upregulated,AH,AG
gene625|LOC113252411,-1.8997501148913918,2.4548885282296564,44.23213449096075,2.3657799743350895e-7,1.0378249297514011e-4,Downregulated,AH,AG
gene24273|RBP4,1.1279950705835415,6.002957715937659,43.89969112150473,2.533433799183649e-7,1.0378249297514011e-4,Upregulated,AH,AG
gene5154|LOC113252502,-1.474519818418102,1.2052321776723132,43.869688735101086,2.5491765538339355e-7,1.0378249297514011e-4,Downregulated,AH,AG
gene4820|MYLK3,1.209948302680231,3.2842167918156564,43.77588236292051,2.599075914845089e-7,1.0378249297514011e-4,Upregulated,AH,AG
gene10280|CUNH20orf194,0.7128048937973578,6.6120528386251625,43.749760817789046,2.6131559339082345e-7,1.0378249297514011e-4,Upregulated,AH,AG
gene1258|TFPI2,-2.495465283295601,1.7809156964532387,43.27146552305984,2.8858973777237035e-7,1.0925305856519405e-4,Downregulated,AH,AG
gene11438|EPM2A,1.111857838267358,3.3187971040187425,43.26136993223105,2.891971980872204e-7,1.0925305856519405e-4,Upregulated,AH,AG
gene23857|GADD45B,-1.8684899357790925,3.695780845286041,42.5959060152872,3.324129943357909e-7,1.2000147898808927e-4,Downregulated,AH,AG
gene26402|LOC113245493,-1.8503886410132993,0.5843414244772785,42.43401905208128,3.4393689970806356e-7,1.2000147898808927e-4,Downregulated,AH,AG
gene118|ERG,-1.5301820703601101,2.2609430785303486,42.35755408676282,3.495277288796473e-7,1.2000147898808927e-4,Downregulated,AH,AG
gene14559|CNST,2.012389134548124,7.513929889031043,42.444256404064596,3.541860524099582e-7,1.2000147898808927e-4,Upregulated,AH,AG
gene15792|LOC113264269,1.8709873993924389,1.6058176440172691,42.26551445353253,3.563863408517081e-7,1.2000147898808927e-4,Upregulated,AH,AG
gene14091|RASL11B,1.2316214034838135,4.029862326620351,41.98523829682124,3.7817194617696516e-7,1.24627771794362e-4,Upregulated,AH,AG
gene16347|CD82,-2.1179599124146034,1.0244262049258936,41.614280714435196,4.092184387678963e-7,1.2596071605728128e-4,Downregulated,AH,AG
gene17905|LAP3,-0.7873289856318864,7.241031043604935,41.55930959577861,4.140460231724411e-7,1.2596071605728128e-4,Downregulated,AH,AG
gene21188|FBLIM1,-1.3601000792591516,4.425950877617668,41.52791440795437,4.1683041751635143e-7,1.2596071605728128e-4,Downregulated,AH,AG
gene12825|HTR1B,-1.8295766069033652,4.2028914422852255,41.493606528062486,4.1989601595649014e-7,1.2596071605728128e-4,Downregulated,AH,AG
gene15316|BCL2A1,-1.6226346568230825,3.506527842321195,41.405611045859104,4.2786951245569595e-7,1.2596071605728128e-4,Downregulated,AH,AG
gene24504|PVR,-1.3724603531879325,4.098464291553768,41.37142948386992,4.310102621883858e-7,1.2596071605728128e-4,Downregulated,AH,AG
gene26271|PKD1,-1.555757152754461,4.425003513293563,41.15356653759376,4.5161604758246837e-7,1.2774410175772538e-4,Downregulated,AH,AG
gene14662|FAM13A,1.0684554487192361,6.749382528158196,41.046191814556146,4.621564822193654e-7,1.2774410175772538e-4,Upregulated,AH,AG
gene14501|ILDR2,-1.2300386054379082,3.885515879118951,41.00870960609075,4.658975296650468e-7,1.2774410175772538e-4,Downregulated,AH,AG
gene10093|TSPAN11,-1.5639576565081892,2.767164627343774,40.96696350813049,4.70102253224246e-7,1.2774410175772538e-4,Downregulated,AH,AG
gene26798|PRELID3A,0.9200416155964243,3.665782368082089,40.741698244289964,4.935016974706971e-7,1.317904791745453e-4,Upregulated,AH,AG
gene10851|ACTA2,-1.612439722727023,10.13742317156108,40.43995803162185,5.268130470961684e-7,1.3830181841478903e-4,Downregulated,AH,AG
gene4981|CES3,1.8333269031885138,2.136193260698323,40.03298671625063,5.755966688701201e-7,1.485902800688215e-4,Upregulated,AH,AG
gene22731|CHPF2,-0.8954942571991318,4.849491064991711,39.7960495085241,6.062024933696432e-7,1.5392574458692466e-4,Downregulated,AH,AG
gene26739|SCARF2,-1.0606148561094433,4.190677409341359,39.352924027835755,6.682065246781528e-7,1.6693307839903078e-4,Downregulated,AH,AG
gene16742|PTGES3L,-2.1259928552542573,1.109642784461981,39.262087492365595,6.817342164659557e-7,1.676092266482728e-4,Downregulated,AH,AG
gene8265|CUNH12orf75,-1.7947129237434694,3.046278377433605,39.079827955205396,7.097672189686463e-7,1.717747571032088e-4,Downregulated,AH,AG
gene19181|CAP1,-0.786175833801971,8.078688436013167,38.96509376739928,7.280438870436377e-7,1.734872579449062e-4,Downregulated,AH,AG
gene8099|TMEM154,1.3326667608199145,4.219443226879464,38.553028164875784,7.979425448520558e-7,1.8726260723050746e-4,Upregulated,AH,AG
gene21755|CXCL16,-1.2068655148137861,3.8649655374786995,38.39741612826382,8.261745915950292e-7,1.909943022270956e-4,Downregulated,AH,AG
gene9198|EOGT,-1.3162296876767738,3.2706812571662303,38.130383258061045,8.771374500592461e-7,1.9979385241128915e-4,Downregulated,AH,AG
gene19158|MCM4,-0.8967251451190197,6.010696058839551,38.04723468853989,8.936838345537575e-7,2.0061259294787173e-4,Downregulated,AH,AG
gene11521|SYNJ2,-1.5063167872071774,4.624510907443011,37.78040331742193,9.49073126937104e-7,2.0802771614987937e-4,Downregulated,AH,AG
gene15249|FURIN,-1.2155008195532553,5.944012262336615,37.72021906705268,9.620661759719623e-7,2.0802771614987937e-4,Downregulated,AH,AG
gene21323|GPR153,-1.414748180961798,3.91515257073732,37.6975533880661,9.67008558511932e-7,2.0802771614987937e-4,Downregulated,AH,AG
gene26220|LOC113245122,-3.455779457604619,0.3933603792771991,37.16368369485146,1.0916235101989276e-6,2.3161858286946835e-4,Downregulated,AH,AG
gene10092|LOC113258009,-2.32792337521737,0.921519809988683,37.0979903545969,1.1081046131716025e-6,2.3193827504614797e-4,Downregulated,AH,AG
gene1605|MDFIC,0.7263075011346695,6.695901460768522,36.95099731509452,1.1459526823780162e-6,2.337850111692938e-4,Upregulated,AH,AG
gene12748|LOC113261047,1.1851091770688913,8.89501169543262,36.92049633511462,1.1539777749914162e-6,2.337850111692938e-4,Upregulated,AH,AG
gene26366|LOC113245468,-1.810358912345858,0.5018164502079432,36.88944865172356,1.1622083969291511e-6,2.337850111692938e-4,Downregulated,AH,AG
gene26399|LOC113245500,1.0112751179858848,5.635396492762981,36.734889124181315,1.2041251588726968e-6,2.3911146904845128e-4,Upregulated,AH,AG
gene26363|LOC113245466,1.015104141468304,5.641827122978954,36.625396171217645,1.2347955499524342e-6,2.420980794077627e-4,Upregulated,AH,AG
gene6032|CCBE1,-2.2354118110683046,2.6864835583710076,36.47089228696522,1.2825991932405003e-6,2.479828852809343e-4,Downregulated,AH,AG
gene5087|LOC113252448,-3.3171806734286435,1.5132248959675887,36.55978817319085,1.2968308933924513e-6,2.479828852809343e-4,Downregulated,AH,AG
gene18853|UPK3B,1.6449076446990942,2.4363246513989423,36.34510254260414,1.3171761419941598e-6,2.480952205508931e-4,Upregulated,AH,AG
gene12086|PTGR1,-1.5127766854995732,7.728868711978092,36.30493922890147,1.3294533737313012e-6,2.480952205508931e-4,Downregulated,AH,AG
gene3066|DOCK10,-0.8373321789828354,4.5505169719093495,35.7661641676876,1.5065098286417168e-6,2.7778965161704225e-4,Downregulated,AH,AG
gene18421|HHIPL1,-0.8826684838551743,4.476346687413315,35.63109909227052,1.5547373369523844e-6,2.8330972484771156e-4,Downregulated,AH,AG
gene25587|SPHK1,-1.5663573320251747,4.904104761955856,35.44450817958656,1.6240946202506307e-6,2.925069950356049e-4,Downregulated,AH,AG
gene21204|TMEM51,-1.2693276187885008,2.737779286451444,35.27920813417023,1.6883020681929097e-6,2.9954859392989063e-4,Downregulated,AH,AG
gene23165|PLA2G4D,-2.5004781183997395,-0.7173440424512911,35.245135901940095,1.7018707641442558e-6,2.9954859392989063e-4,Downregulated,AH,AG
gene25096|CFL1,-0.7003131120310538,8.482352384302585,35.1329633194678,1.7473709217632824e-6,3.0105843770036303e-4,Downregulated,AH,AG
gene6803|LRRC8D,-1.2794224275970478,2.9220176595037533,35.128221568331,1.749322705987002e-6,3.0105843770036303e-4,Downregulated,AH,AG
gene25560|TK1,-1.4954389836250108,3.40519982736818,34.88374821927902,1.8531763967054917e-6,3.1429609060945856e-4,Downregulated,AH,AG
gene17801|SLC2A6,-1.6808249630815444,1.382599687373348,34.85271326083023,1.866824219515152e-6,3.1429609060945856e-4,Downregulated,AH,AG
gene5883|RPRD1A,0.9934607959345603,5.673899553539114,34.34626062128436,2.1053916664181855e-6,3.5064958624893847e-4,Upregulated,AH,AG
gene27903|LOC113247190,-1.5231265232173283,3.028787136629238,34.13176051528479,2.2160721878822537e-6,3.6451432370588645e-4,Downregulated,AH,AG
gene12633|RAI14,-1.019550231460312,5.419576743885356,34.05175266168966,2.258933503543298e-6,3.6451432370588645e-4,Downregulated,AH,AG
gene13083|CCND3,-0.8305911899527687,4.6916094892338265,34.051185590569716,2.2592404335828717e-6,3.6451432370588645e-4,Downregulated,AH,AG
gene2941|LRRFIP1,-0.9641159439056491,6.375764647793199,33.9759456828859,2.3003622326474388e-6,3.6732278991212557e-4,Downregulated,AH,AG
gene23758|LOC113242609,-3.5925316272317587,-0.01554015800270897,33.91656438864673,2.3333811013058195e-6,3.6879326406250853e-4,Downregulated,AH,AG
gene27053|DKK3,-1.3051418990503039,5.038769287274147,33.80756924002567,2.3953126276675538e-6,3.7475754838326006e-4,Downregulated,AH,AG
gene22077|TBL1X,0.6518103771174539,8.097356120522324,33.550862157492475,2.5482214116232145e-6,3.9469401444631964e-4,Upregulated,AH,AG
gene5326|DEPTOR,1.219288682056618,2.727582312399169,33.34919102774978,2.6756567463692162e-6,4.1032918162883954e-4,Upregulated,AH,AG
gene12218|CCDC180,-4.423484724944279,-1.0755536998071822,36.37857897006697,2.7440392901521613e-6,4.1333227877246966e-4,Downregulated,AH,AG
gene15397|SYNPO,-1.8702251792745936,1.5485559386067047,33.238307312504425,2.7486102855939295e-6,4.1333227877246966e-4,Downregulated,AH,AG
gene15169|IGF1R,-1.0978424361053989,4.594219801683833,33.12327317581003,2.826545567483435e-6,4.2096504129568197e-4,Downregulated,AH,AG
gene23930|LRG1,-2.6971605516972414,-0.10453351030943414,33.05200853747104,2.8760090224891852e-6,4.242524166603332e-4,Downregulated,AH,AG
gene10423|E2F1,-1.2578298333540665,3.5158002092299374,32.91222663671488,2.9757354393029215e-6,4.3087083153252055e-4,Downregulated,AH,AG
gene20303|RAB30,0.9929708534532211,4.851638856562095,32.91115927440199,2.9765110061320746e-6,4.3087083153252055e-4,Upregulated,AH,AG
gene13057|PTK7,-1.2474307265602185,5.341382632977744,32.86778092888198,3.0082140446761106e-6,4.3142803090729883e-4,Downregulated,AH,AG
gene9163|CADPS,-1.6218525026970205,4.636217269502949,32.65934744771695,3.1723843735430314e-6,4.443843950814243e-4,Downregulated,AH,AG
gene19171|SMAP2,-0.7639131502301753,3.8364326944519793,32.63659587687085,3.183372815437532e-6,4.443843950814243e-4,Downregulated,AH,AG
gene24430|PTGIR,-1.181266851476384,2.232808933062115,32.634991585003775,3.1846257249685645e-6,4.443843950814243e-4,Downregulated,AH,AG
gene21415|LOC113270722,2.767599675032596,2.382608002363006,32.57985007798726,3.292127621741274e-6,4.552836136888446e-4,Upregulated,AH,AG
gene5416|CTHRC1,-1.9278811991886793,4.862974411604749,32.49161371031951,3.397539499108261e-6,4.624660363788649e-4,Downregulated,AH,AG
gene5069|NQO1,-1.0676336983048018,7.781805149284848,32.364284813453736,3.4037786911479498e-6,4.624660363788649e-4,Downregulated,AH,AG
gene15445|FAXDC2,1.6473534406859294,5.28910549168943,32.17248784153579,3.618299555139593e-6,4.873377548657144e-4,Upregulated,AH,AG
gene4205|GPC6,0.877270017976539,7.454776015689892,32.00123392793948,3.723330698622695e-6,4.969449368210249e-4,Upregulated,AH,AG
gene11292|KIAA0408,1.1762579252203764,5.177216814759466,31.968373359104394,3.7537967336858357e-6,4.969449368210249e-4,Upregulated,AH,AG
gene11616|ENDOD1,-0.8136385217498195,5.823347539131448,31.856820116225727,3.859224058358836e-6,5.000983591436247e-4,Downregulated,AH,AG
gene390|RIOX2,0.9427257504085067,5.473442120785356,31.843240709746862,3.87227218146205e-6,5.000983591436247e-4,Upregulated,AH,AG
gene2878|SOWAHC,1.4703837720967745,6.1248712343462195,31.84094901322793,3.874478862239975e-6,5.000983591436247e-4,Upregulated,AH,AG
gene12360|CUNH9orf72,0.9598790221161457,5.7775037166805925,31.72960245655541,3.983330255134133e-6,5.098991927419222e-4,Upregulated,AH,AG
gene9097|MUSTN1,1.7185502752733914,3.252442768465387,31.679820355233232,4.033049715217644e-6,5.120320249098859e-4,Upregulated,AH,AG
gene5662|MSC,-2.382679691965025,0.2503023472204883,31.502862467445823,4.215223025619792e-6,5.308096702749996e-4,Downregulated,AH,AG
gene4140|KCTD12,1.7439054664233884,7.043745502249018,31.29974254958413,4.562092457755254e-6,5.698568554691221e-4,Upregulated,AH,AG
gene9511|ZNF740,0.641442876759515,5.771834174819463,31.135554023222106,4.6220338207975165e-6,5.727254548026618e-4,Upregulated,AH,AG
gene21964|LOC113271271,1.9804542226163027,1.1077311505553196,30.899340306085193,4.9056793530890785e-6,6.030481547618789e-4,Upregulated,AH,AG
gene5700|RAB31,-1.1708331738413955,7.209988743212115,30.843158714452116,4.975844299733406e-6,6.068571051855962e-4,Downregulated,AH,AG
gene7102|PODN,-1.0809307494566602,4.640492855088512,30.808525375338878,5.019631454321739e-6,6.074146218436673e-4,Downregulated,AH,AG
gene4883|LPCAT2,-1.1220492481747733,3.0671783901294503,30.48810929650634,5.44482337695805e-6,6.537586766333584e-4,Downregulated,AH,AG
gene15467|ADAM19,-1.2833103281952714,5.767176479880616,30.413265131030794,5.54958600869616e-6,6.586495691074765e-4,Downregulated,AH,AG
gene8875|CILP2,-1.833849046875423,0.3663418834585311,30.37634857053728,5.602051137267128e-6,6.586495691074765e-4,Downregulated,AH,AG
gene27645|MSN,-0.8893148863192437,8.770318230853604,30.3686015303462,5.61312822791574e-6,6.586495691074765e-4,Downregulated,AH,AG
gene7854|PLA2G12A,0.8021691188327095,7.777590932275812,30.33000777846524,5.668661276901538e-6,6.601646204355483e-4,Upregulated,AH,AG
gene15903|TUBB2B,-1.1762934064034802,4.619719630107211,30.130612667999547,5.96508059879434e-6,6.847650688810374e-4,Downregulated,AH,AG
gene3420|CALCRL,1.804894874320159,7.28969267936038,30.23416040027803,5.968318438823685e-6,6.847650688810374e-4,Upregulated,AH,AG
gene13056|SRF,-0.8056182058802901,4.7551370837735005,30.00527120968464,6.159859993166693e-6,7.015446428982273e-4,Downregulated,AH,AG
gene21849|TMEM107,-0.8263767463482622,3.9117854096389997,29.93816818666524,6.266921254370049e-6,7.085280533499101e-4,Downregulated,AH,AG
gene14376|KIAA0040,-1.692332230333792,0.7627170748234743,29.9089569040462,6.31414685832715e-6,7.086943528161538e-4,Downregulated,AH,AG
gene7096|LRP8,-1.6119099546749875,0.7238009752520863,29.809155507507793,6.478385655712317e-6,7.218972332469646e-4,Downregulated,AH,AG
gene13824|MYOM2,-1.7497843601855676,2.760833604687636,29.771696456630853,6.5412036859773395e-6,7.2369074208645e-4,Downregulated,AH,AG
gene25488|ARHGDIA,-0.6985568827838858,6.861287856723505,29.694956446546,6.671937107385359e-6,7.329193890517151e-4,Downregulated,AH,AG
gene26395|LOC113245523,0.8935368821470419,4.256577655584531,29.6337836951477,6.7781501858919975e-6,7.393434382343743e-4,Upregulated,AH,AG
gene11445|RAB32,0.7637155632227705,5.559567707509713,29.59112869519816,6.8532797925058215e-6,7.4231084409876e-4,Upregulated,AH,AG
gene25090|FOSL1,-2.2908940054279365,0.17248961256831466,29.506320247239042,7.0053124739605535e-6,7.535089229803821e-4,Downregulated,AH,AG
gene29940|LOC113249509,-1.838933797559851,4.014468535310661,29.53773954865624,7.109719973575204e-6,0.00075946519083245755,Downregulated,AH,AG
gene10279|LOC113258395,0.8528414654634525,3.9052294120640823,29.418695980007318,7.166185827068568e-6,7.602537827086647e-4,Upregulated,AH,AG
gene300|LOC113244602,1.4567736061996466,3.7400548952719705,29.387716268959842,7.224003833676999e-6,7.611741182300887e-4,Upregulated,AH,AG
gene29936|LOC113249505,-1.833915959907535,4.013744394520357,29.27853198104714,7.6022494738717155e-6,7.956165006810744e-4,Downregulated,AH,AG
gene11842|TBCEL,0.6452293307766298,4.623140075883021,29.132322901835234,7.720084563849662e-6,7.980046930645156e-4,Upregulated,AH,AG
gene23025|MFNG,1.9701545178144113,6.798640392573799,29.227897784442238,7.728110527450276e-6,7.980046930645156e-4,Upregulated,AH,AG
gene725|IL1RAP,0.989517790035729,5.8303854771543024,28.77082771247354,8.485469267208495e-6,8.64939488767743e-4,Upregulated,AH,AG
gene10971|RHOU,1.274474710054516,4.634858661224578,28.76968613941901,8.488010994428106e-6,8.64939488767743e-4,Upregulated,AH,AG
gene4366|LOXL4,1.3517488156054187,6.400920932375763,28.720264399562595,8.598833117180637e-6,8.693202311193119e-4,Upregulated,AH,AG
gene12854|KCNQ5,-1.6759067238020675,2.0598732991009916,28.700646792633037,8.643251055095488e-6,8.693202311193119e-4,Downregulated,AH,AG
gene11324|CTGF,-1.7477094362223784,7.522684160124416,28.737882878419576,8.779256484450034e-6,8.715735278441096e-4,Downregulated,AH,AG
gene10719|PMEPA1,-1.4750606842204956,3.5302801703973334,28.625501556359787,8.815676234519798e-6,8.715735278441096e-4,Downregulated,AH,AG
gene8946|CDC25A,-1.3662208389634272,1.1291091989290667,28.617407795161053,8.834465999840223e-6,8.715735278441096e-4,Downregulated,AH,AG
gene9872|DERA,0.7023334719382117,6.667727190673441,28.45498220502348,9.220730482146287e-6,9.039233825187585e-4,Upregulated,AH,AG
gene2090|EFR3B,-1.7499404678755572,1.1865350406999393,28.317471294019917,9.561862483415652e-6,9.314697358844342e-4,Downregulated,AH,AG
gene17000|LOC113265622,1.983908546030294,1.0250751828564384,28.228888901918427,9.788741149576822e-6,9.476113229112213e-4,Upregulated,AH,AG
gene19244|CLSPN,-1.4418571554595936,2.5614746861795243,28.189676611774956,9.891003477864639e-6,9.515636824139465e-4,Downregulated,AH,AG
gene17568|LOC113266366,1.8200856153004228,2.6124094827413358,28.1274329220833,1.0055681865144483e-5,9.595592170659304e-4,Upregulated,AH,AG
gene12369|CAAP1,1.0019546839899502,5.061911857585851,28.096398228167256,1.0138883194113923e-5,9.595592170659304e-4,Upregulated,AH,AG
gene21749|PLD2,-1.2379952437128299,3.8070841343356596,28.086495846563096,1.016558523333775e-5,9.595592170659304e-4,Downregulated,AH,AG
gene6397|NPHP3,-0.9963944400905883,5.250363554733848,28.065696282770478,1.0221916896886726e-5,9.595592170659304e-4,Downregulated,AH,AG
gene6373|SH3BP5,0.8364928866249081,6.467941165859998,28.00728645446326,1.0381900465958868e-5,9.615410278277627e-4,Upregulated,AH,AG
gene6393|DNAJC13,0.557371089056509,8.142263332213759,28.004913015708524,1.038845760432603e-5,9.615410278277627e-4,Upregulated,AH,AG
gene8247|MTERF2,1.036346224545986,4.358169588992334,27.9901779996616,1.0429265457748346e-5,9.615410278277627e-4,Upregulated,AH,AG
gene30693|ND3,-0.8575824106372922,7.090655440995767,27.800809837616427,1.0969239170249089e-5,0.0010053405059644268,Downregulated,AH,AG
gene2208|LTBP1,-1.041942421673694,7.4076710133463415,27.777814240606872,1.103681754615807e-5,0.001005583923367308,Downregulated,AH,AG
gene26806|IMPA2,0.6587533085913181,6.005081147767785,27.690855459210102,1.1296419369400387e-5,0.0010232177755125297,Upregulated,AH,AG
gene18809|LIMK1,-1.0796809911778469,3.1834701210203433,27.63773412835266,1.1458210477729461e-5,0.001031838500520649,Downregulated,AH,AG
gene10095|TEAD4,-0.7256358696469057,3.965355690527991,27.53949146138835,1.1763990409598583e-5,0.001053251141354176,Downregulated,AH,AG
gene17194|NDP,-3.027321877339138,-0.987083273085048,27.498561136518248,1.1893949706093245e-5,0.0010587665919406797,Downregulated,AH,AG
gene6734|LOC113254378,1.4185563485224664,6.948737269446242,27.439852514427727,1.2120792327046073e-5,0.0010727940134492378,Upregulated,AH,AG
gene19067|YTHDF3,1.1277984610384604,7.6713855403544455,27.39390496103852,1.223327725081554e-5,0.0010765979053288743,Upregulated,AH,AG
gene25553|SOCS3,-1.109096107562773,4.204713184680259,27.330090785707366,1.244524999967258e-5,0.0010890648431916869,Downregulated,AH,AG
gene9597|FMNL3,-1.9187791979382693,4.3365232550011745,27.29799013016921,1.2855823165713181e-5,0.001118673286593997,Downregulated,AH,AG
gene3770|IFT88,0.8652906898360407,5.091954542413158,27.133416721295333,1.3123615005840004e-5,0.0011301727775033098,Upregulated,AH,AG
gene4900|SLC12A3,1.530586068248252,0.8768098464282107,27.130516902562135,1.3133907931473676e-5,0.0011301727775033098,Upregulated,AH,AG
gene9179|ADAMTS9,1.1971817219136005,5.685750257834904,27.068786442658553,1.3355080415616347e-5,0.0011428554726932686,Upregulated,AH,AG
gene25885|LOC113244953,-1.0496412349367474,6.9117993213140885,27.000730973865135,1.3603537468806076e-5,0.001151931938654885,Downregulated,AH,AG
gene26390|LOC113245502,-1.5016851055357001,4.166803460837083,26.985261125061903,1.368361996951834e-5,0.001151931938654885,Downregulated,AH,AG
gene23120|WDR76,-0.781233736823823,3.681361339056641,26.96595322543242,1.3732407833715026e-5,0.001151931938654885,Downregulated,AH,AG
gene24685|SPRED3,-2.556086730081956,-0.014847039865798564,26.95891967403023,1.375862926277705e-5,0.001151931938654885,Downregulated,AH,AG
gene17333|HECTD1,0.636677510254322,9.055842186119227,26.932822623236707,1.3856389087839761e-5,0.001152479666246967,Upregulated,AH,AG
gene2053|SDC1,-1.2118454417389186,5.288344868393253,26.917539612730373,1.3913983962049379e-5,0.001152479666246967,Downregulated,AH,AG
gene1588|LSMEM1,1.2335001445956577,2.1412427461346524,26.847399854769538,1.4181611670757087e-5,0.0011683988466401943,Upregulated,AH,AG
gene18879|SERPINE1,-2.0393571200869745,8.25487135949556,26.878466048928697,1.439458545587942e-5,0.0011796705509318326,Downregulated,AH,AG
gene771|ETV5,-1.340626671749706,1.9625376283591904,26.743139259833526,1.4589651778384904e-5,0.0011893637705021253,Downregulated,AH,AG
gene6507|PLSCR4,1.532396658598018,4.408232475991543,26.605955616070364,1.5170725593110198e-5,0.0012302584749302819,Upregulated,AH,AG
gene10505|SRC,-0.6314274925755535,5.666321122581014,26.579166056856746,1.5256988703563925e-5,0.001230809885570321,Downregulated,AH,AG
gene19853|MYO1D,-1.790396270531171,5.320588244918368,26.623473364043676,1.542525481305336e-5,0.0012379366414475828,Downregulated,AH,AG
gene27124|LOC113246351,1.631871599238353,1.579275310498332,26.51739343102556,1.551678942988737e-5,0.0012388636674202345,Upregulated,AH,AG
gene18308|MARK3,0.6584210298802561,6.982275399940727,26.398566768385457,1.6029940677703048e-5,0.0012732705187535514,Upregulated,AH,AG
