gene,logFC,logCPM,F,PValue,FDR,direction,treat1,treat2
gene20737|PBK,-4.220710389349632,4.340576893990756,209.20224256245828,5.12121093538025e-15,1.7973567319372359e-12,Downregulated,AH,HH
gene18063|KNTC1,-2.9871684452936766,5.590229690315591,208.9762347747457,5.194291030363396e-15,1.7973567319372359e-12,Downregulated,AH,HH
gene26421|GINS4,-3.778055734357277,2.3325829786968084,208.8919213788274,5.221838268266229e-15,1.7973567319372359e-12,Downregulated,AH,HH
gene887|ECT2,-2.905647262838303,4.6935820210394414,204.83061248820786,6.752295343004293e-15,2.273615273212902e-12,Downregulated,AH,HH
gene10492|DSN1,-4.063737612890808,4.085976328698085,201.7163287080279,8.24846709012628e-15,2.7183086544460845e-12,Downregulated,AH,HH
gene26519|ERCC6L,-4.8807123888451995,2.410883702987166,201.1965325371935,8.530912327404661e-15,2.7528187716493915e-12,Downregulated,AH,HH
gene11445|RAB32,2.0579404441083824,5.559567707509713,199.96841880913576,9.240064077988417e-15,2.920803112325767e-12,Upregulated,AH,HH
gene12266|TPM2,-3.2340365975288106,8.906480107829259,198.84361194207702,9.944917091692908e-15,3.0807364166646286e-12,Downregulated,AH,HH
gene9609|TUBA1C,-2.174781601468143,8.862952028101118,195.77989258557176,1.2172172965061684e-14,3.6805272123193805e-12,Downregulated,AH,HH
gene23180|NUSAP1,-4.347930516097818,4.6184536308875765,195.5538844509579,1.2356344182362177e-14,3.6805272123193805e-12,Downregulated,AH,HH
gene9163|CADPS,-4.466399110408706,4.636217269502949,194.08690497954842,1.3772725957109769e-14,4.025014195276853e-12,Downregulated,AH,HH
gene9588|RACGAP1,-2.940969269289097,5.130541150892032,191.77581338557255,1.5918341753677742e-14,4.565911026346565e-12,Downregulated,AH,HH
gene8222|MCM5,-2.9373452325935143,4.721536563342051,189.23223247699266,1.8924650676314182e-14,5.329525715007825e-12,Downregulated,AH,HH
gene23600|RAB7B,-2.760279496669954,4.281388748150648,188.86352020121322,1.9408470438539298e-14,5.368174975402414e-12,Downregulated,AH,HH
gene20645|PRUNE2,-2.2997178963626217,6.589489984562634,187.73874453398344,2.0967712332813537e-14,5.697699935490332e-12,Downregulated,AH,HH
gene26490|KIF4A,-2.9199579014013137,4.662713969000398,187.41692873839696,2.1438042084892733e-14,5.725066100912131e-12,Downregulated,AH,HH
gene29727|CENPE,-3.538771141823305,3.994073482614989,186.7532599368216,2.2443909319187644e-14,5.892096804150804e-12,Downregulated,AH,HH
gene15659|LOC113264277,-3.733673415464894,4.261346194091107,185.74911320123283,2.40627305463014e-14,6.2117938905277056e-12,Downregulated,AH,HH
gene15900|LOC113264400,-3.0220928689946476,5.9845035248205045,185.39978543190475,2.4654739280779315e-14,6.26028289704903e-12,Downregulated,AH,HH
gene23925|CHAF1A,-2.6175214961653563,3.2146889499933704,182.62909132658433,2.99389739968532e-14,7.479431745762245e-12,Downregulated,AH,HH
gene18879|SERPINE1,-6.263539920039476,8.25487135949556,183.88921595722584,3.164148214047796e-14,7.675103298021756e-12,Downregulated,AH,HH
gene15836|TCF19,-5.396098399994668,2.8777632527208423,181.81455726166843,3.171325528267754e-14,7.675103298021756e-12,Downregulated,AH,HH
gene10557|MYBL2,-5.741529932581735,3.459475281887172,179.83627689749875,3.8149466356149155e-14,9.090724375236835e-12,Downregulated,AH,HH
gene23217|BUB1B,-3.214900365377146,4.527338338227561,178.76819714743522,3.9411352278015316e-14,9.219432861030666e-12,Downregulated,AH,HH
gene825|LOC113254515,2.368279254612831,3.020192027200229,178.60374620466158,3.9880044011172745e-14,9.219432861030666e-12,Upregulated,AH,HH
gene3866|BRCA2,-4.208242574571698,3.6585654070405926,177.95159867887818,4.1798087289605694e-14,9.520743735716214e-12,Downregulated,AH,HH
gene14228|DTL,-4.742574345602624,2.516990047765619,176.57984027409353,4.616145256416683e-14,1.0362242590817102e-11,Downregulated,AH,HH
gene22148|PCLAF,-5.478122007775133,3.5465063724729506,174.42849400255986,5.500102496598449e-14,1.2170155367116197e-11,Downregulated,AH,HH
gene9506|ESPL1,-3.0500999265027486,3.33677369993929,173.31178582284844,5.86391963950833e-14,1.2777057380680354e-11,Downregulated,AH,HH
gene9610|LOC113257653,-2.1897478200295937,9.41396356894244,173.13864245539085,5.939364267602721e-14,1.2777057380680354e-11,Downregulated,AH,HH
gene26588|TACC3,-2.9254514810880003,4.079312544080935,172.3706730628189,6.286703400633919e-14,1.3339006708550517e-11,Downregulated,AH,HH
gene10843|LOC113258955,3.934215687712261,2.7249178994448524,172.181958073137,6.375332291467265e-14,1.3344259711153575e-11,Upregulated,AH,HH
gene7969|PLK4,-3.246201320385145,3.4746458629662857,171.94623088178196,6.487917389523415e-14,1.3398846992843759e-11,Downregulated,AH,HH
gene2307|BUB1,-3.574690472416838,4.368417068904668,170.0807488697875,7.457383619889189e-14,1.5009470487651324e-11,Downregulated,AH,HH
gene5761|TYMS,-2.3118835393165846,5.028641770355752,170.0731896645336,7.461612935303454e-14,1.5009470487651324e-11,Downregulated,AH,HH
gene24271|CEP55,-3.9015700987750614,2.823460325524174,167.7279277129233,8.906003619021554e-14,1.7685267955772415e-11,Downregulated,AH,HH
gene14225|NEK2,-3.722779131392601,3.072817651851763,163.4995849132542,1.2319342092941663e-13,2.4153707554123216e-11,Downregulated,AH,HH
gene15391|ARSI,-3.413718967468226,4.138602066255596,161.86346068912067,1.399405553988863e-13,2.7094240782166877e-11,Downregulated,AH,HH
gene22134|CA12,-2.365879662421468,8.214893223297278,160.50118043193802,1.5573944875920655e-13,2.978084347939939e-11,Downregulated,AH,HH
gene20644|LOC113269875,-2.4063894938434105,3.0431234238294373,159.82568117923188,1.642699365370073e-13,3.102898837831349e-11,Downregulated,AH,HH
gene15903|TUBB2B,-2.867438382650414,4.619719630107211,159.31500249990225,1.7104952522423475e-13,3.192031441202617e-11,Downregulated,AH,HH
gene8883|KIF15,-2.458914386003023,4.961568239414265,158.6506664970133,1.8031920680617643e-13,3.32495737407246e-11,Downregulated,AH,HH
gene6186|DCLK3,3.8401762583769776,1.8966423401889958,157.24447939168738,2.017558084335841e-13,3.676465549209158e-11,Upregulated,AH,HH
gene23857|GADD45B,-4.02795791433737,3.695780845286041,156.65936710798135,2.1146275883649272e-13,3.8085426414167857e-11,Downregulated,AH,HH
gene15647|LOC113264214,-2.5541528604678727,5.99273843841678,155.40222099441624,2.3404547224643137e-13,4.1668164593390527e-11,Downregulated,AH,HH
gene19042|MYBL1,-4.456374783233259,1.5174433397958635,155.0699532184334,2.404348658702436e-13,4.231926860754776e-11,Downregulated,AH,HH
gene8474|E2F7,-4.810334220973023,1.7228407044234924,154.9126325439775,2.4352478633608225e-13,4.2381521523141324e-11,Downregulated,AH,HH
gene16977|NXPH3,-4.512818570030652,1.0139920677802237,153.6618385067224,2.696528370065612e-13,4.6407253248829184e-11,Downregulated,AH,HH
gene3924|CKAP2,-2.925245568285296,4.8703125545067305,152.73762625015462,2.9087455084828574e-13,4.950940569328679e-11,Downregulated,AH,HH
gene11378|MAP3K5,2.700467060388126,3.1633102805784516,152.14412075069848,3.054374625346652e-13,5.1423052795645967e-11,Upregulated,AH,HH
gene17977|POLE,-2.3874877209421452,4.046221525733353,151.7352883667661,3.1592048169397314e-13,5.208514207503483e-11,Downregulated,AH,HH
gene725|IL1RAP,2.369420381119355,5.8303854771543024,151.72858582076316,3.1609551004282225e-13,5.208514207503483e-11,Upregulated,AH,HH
gene18847|HSPB1,-2.215729977524346,5.873044329442279,148.610943357837,4.099082987505405e-13,6.683231199312761e-11,Downregulated,AH,HH
gene17862|WDR1,-1.675097432206601,7.957080389090828,147.5779415498999,4.4722202960040844e-13,7.21564793383409e-11,Downregulated,AH,HH
gene4796|GINS2,-3.842824490166278,2.484933577556142,147.3850334643428,4.5458338224018184e-13,7.258806193317708e-11,Downregulated,AH,HH
gene7890|ARSJ,-1.558795661367778,5.045709594776787,146.33390550564482,4.9703282387569e-13,7.855654498990369e-11,Downregulated,AH,HH
gene29904|LOC113249475,-4.006460330059205,2.849592351022634,146.185333917615,5.033661639423799e-13,7.875392437680327e-11,Downregulated,AH,HH
gene6711|SASS6,-3.5107850987965317,2.792579494074203,143.20268473910718,6.505471477990373e-13,1.0076324772259288e-10,Downregulated,AH,HH
gene478|CIP2A,-2.8394922101023012,3.2286347590515034,142.8259678498875,6.72180143019334e-13,1.0308315084382639e-10,Downregulated,AH,HH
gene4817|SHCBP1,-4.143699255099847,4.052038330066309,141.50238292019867,7.544841698273977e-13,1.1457064025937806e-10,Downregulated,AH,HH
gene25143|CDCA5,-3.0773793419522852,2.0634246412308714,140.55480914562798,8.199815340427486e-13,1.2330770855134111e-10,Downregulated,AH,HH
gene5154|LOC113252502,-2.9777042524105948,1.2052321776723132,139.76256245450008,8.794021329921375e-13,1.3051434119791228e-10,Downregulated,AH,HH
gene26756|CDC45,-3.9461099319087714,2.3394444887413,139.6939875254888,8.847573003925876e-13,1.3051434119791228e-10,Downregulated,AH,HH
gene17909|NCAPG,-2.7677694320478556,5.819057146666395,139.219519414283,9.227764497233101e-13,1.3483853235626747e-10,Downregulated,AH,HH
gene24262|KIF11,-2.6798154701427626,5.610684977913063,139.0733626752361,9.348363536004648e-13,1.3532411477493083e-10,Downregulated,AH,HH
gene11375|MTFR2,-3.4835945468291976,5.486711333901064,139.11438869644948,9.765217574321497e-13,1.4004949537839413e-10,Downregulated,AH,HH
gene9301|FANCD2,-2.3686658066953576,5.043292494986762,137.5948980829164,1.066735030510836e-12,1.515840264915811e-10,Downregulated,AH,HH
gene18651|NUPR1,1.640213691118779,8.512896021466005,136.80881178141553,1.144831900866619e-12,1.6120273920475513e-10,Upregulated,AH,HH
gene21048|TGFB3,-3.635469590416142,6.248212120782542,137.833960003888,1.157373580873126e-12,1.6150053508237702e-10,Downregulated,AH,HH
gene25553|SOCS3,-2.630307376071221,4.204713184680259,136.52196781689426,1.1748302880685586e-12,1.6247273510619558e-10,Downregulated,AH,HH
gene10376|TPX2,-2.5645680572643683,5.795159354317291,135.49498881168583,1.2893016071841497e-12,1.7672559817411764e-10,Downregulated,AH,HH
gene23500|DLGAP5,-3.8847227774666835,4.761942770910079,135.67203966913564,1.3154751968093853e-12,1.7741575711365965e-10,Downregulated,AH,HH
gene22847|GTSE1,-3.4277443922218427,3.342892395415359,135.25905967014398,1.3172452752321558e-12,1.7741575711365965e-10,Downregulated,AH,HH
gene585|POLQ,-3.7091955822234994,2.3980413064238273,134.06676110905548,1.4686992683524969e-12,1.961093359268261e-10,Downregulated,AH,HH
gene20543|TPM1,-2.735282975707314,9.761474708490384,133.41812427779718,1.5588078278197707e-12,2.063621747444481e-10,Downregulated,AH,HH
gene6334|SGO1,-3.0055127774262296,3.2381514041425015,132.78206443817012,1.6529193817544988e-12,2.1696668054233417e-10,Downregulated,AH,HH
gene29321|LOC113248820,-1.6634504792903573,7.062528306463213,130.8772039961515,1.9728823048075726e-12,2.55833836241625e-10,Downregulated,AH,HH
gene21321|ACOT7,-3.4915781532141485,3.2663687521471787,130.82757039504685,1.9820556749302733e-12,2.55833836241625e-10,Downregulated,AH,HH
gene5826|CDH2,-3.486499732018925,4.394259639388917,130.6340616782744,2.01825733234469e-12,2.583536183527843e-10,Downregulated,AH,HH
gene3832|FLT1,-4.666333709987837,4.693067374037067,130.3965312830117,2.311058531731532e-12,2.9340971801630903e-10,Downregulated,AH,HH
gene22197|ZWILCH,-1.7126795150524452,4.087227079178354,128.15820672144483,2.549193751936436e-12,3.21011886371898e-10,Downregulated,AH,HH
gene26027|IQGAP3,-3.8178511955141348,2.6070609870681314,127.95539803057318,2.5988550984376106e-12,3.246263437072593e-10,Downregulated,AH,HH
gene25096|CFL1,-1.340609511881378,8.482352384302585,127.04427571105305,2.8350480824638516e-12,3.512964779942608e-10,Downregulated,AH,HH
gene19905|SPAG5,-3.065168455656956,3.392745182283454,126.53208790358629,2.9777954703955305e-12,3.6605614318219344e-10,Downregulated,AH,HH
gene17458|POLE2,-3.9612784080082286,2.289190176239762,126.15793737354916,3.0869114410395194e-12,3.7648166386032374e-10,Downregulated,AH,HH
gene5318|HAS2,-3.442428950731215,4.606281738096699,126.12549545349566,3.140295359164629e-12,3.8000027201641357e-10,Downregulated,AH,HH
gene11002|TMEM26,-4.524841970904117,3.081089667347161,124.97001322447808,3.4853520051345316e-12,4.1848540470952526e-10,Downregulated,AH,HH
gene30678|LOC113250285,-3.2169264847701027,2.8648151246004216,124.58337415902969,3.5951351975463477e-12,4.2834653134457984e-10,Downregulated,AH,HH
gene28472|FLNA,-1.4823486625060787,11.417488438902337,122.19601463385324,4.5434418934174746e-12,5.372013090621623e-10,Downregulated,AH,HH
gene613|SEMA5B,-3.2487122773183614,3.744870143917539,121.82471397532441,4.713484636027769e-12,5.530845721775313e-10,Downregulated,AH,HH
gene23668|LOC113242534,-2.277981274575335,4.125593970865824,120.88003359760788,5.177491513020371e-12,6.029636544749814e-10,Downregulated,AH,HH
gene12269|ARHGEF39,-3.423494050752871,2.1359312103199968,120.31466485949875,5.478317867188833e-12,6.332363092902078e-10,Downregulated,AH,HH
gene15803|LOC113264302,-2.286136686116782,5.1328803344985765,119.2163911690068,6.117332694913125e-12,7.018619711963659e-10,Downregulated,AH,HH
gene13824|MYOM2,-3.83148084139801,2.760833604687636,118.17084218868006,6.8000023873633345e-12,7.696535759513363e-10,Downregulated,AH,HH
gene23713|KIF14,-3.6212227780793866,3.4539084896463375,118.15988129137537,6.8075756927711974e-12,7.696535759513363e-10,Downregulated,AH,HH
gene19343|FABP3,-3.570628356065707,3.204443833990446,117.84382304362282,7.029870418248419e-12,7.89026542813404e-10,Downregulated,AH,HH
gene7018|ITGB3BP,-2.5380268669580395,2.6202555609445777,116.50961682787327,8.05731688857435e-12,8.978401531448064e-10,Downregulated,AH,HH
gene10092|LOC113258009,-5.364498211005571,0.921519809988683,115.72951623060185,8.731375508903813e-12,9.660019661243655e-10,Downregulated,AH,HH
gene12154|SMC2,-1.8015813233511722,5.5742297390097075,115.58383991642528,8.863788291726284e-12,9.69063856693802e-10,Downregulated,AH,HH
gene15797|LOC113264273,-2.6821898445148618,3.5254698369517965,115.56161187631517,8.884180234393433e-12,9.69063856693802e-10,Downregulated,AH,HH
gene5750|NDC80,-3.237228670229203,4.1505783051043474,115.31571658072217,9.113134181357037e-12,9.870862610841898e-10,Downregulated,AH,HH
gene20302|DDIAS,-2.779376978463977,2.6434050277570154,115.05839419543133,9.359485147106153e-12,1.000925954882881e-9,Downregulated,AH,HH
gene23674|UBE2T,-4.703286014778915,1.9576747031429367,115.0474174805678,9.370150652593307e-12,1.000925954882881e-9,Downregulated,AH,HH
gene19609|NUF2,-3.26147451183025,3.874507956286893,113.68078939470877,1.080500128201109e-11,1.146292225048423e-9,Downregulated,AH,HH
gene15650|LOC113264278,-3.078595905871999,3.7472157048625006,113.24646249817752,1.1308759964934745e-11,1.191574034672614e-9,Downregulated,AH,HH
gene15646|LOC113264249,-3.1349383432793294,4.38512717010288,112.60202865532311,1.2102937789917048e-11,1.26663786100017e-9,Downregulated,AH,HH
gene22234|KIF23,-3.394884754209834,3.422048093811298,112.4050850534625,1.2357360113764083e-11,1.284584904712026e-9,Downregulated,AH,HH
gene15855|TUBB,-1.7799331854402776,9.733117111027111,112.30437589217385,1.2489661807262509e-11,1.2896824782179268e-9,Downregulated,AH,HH
gene15779|LOC113264218,-2.1715862937064685,6.873318738977732,111.8998177256924,1.3036561623317391e-11,1.3372404171096891e-9,Downregulated,AH,HH
gene25021|CDK2AP2,2.6143576562197253,4.566753135847782,111.65185809600449,1.3384353937967562e-11,1.3631159512109844e-09,Upregulated,AH,HH
gene14253|CENPF,-3.241618925493128,6.4533983770255,112.28684759935932,1.3464829268208446e-11,1.3631159512109844e-09,Downregulated,AH,HH
gene7669|CENPK,-4.881581706856276,2.4858064523768872,111.50568299153338,1.3594010017773807e-11,1.364835015743341e-9,Downregulated,AH,HH
gene14457|CUNH1orf112,-2.6827409758678913,3.4851508613724387,111.46151755732399,1.3658042962116201e-11,1.364835015743341e-9,Downregulated,AH,HH
gene10609|UBE2C,-4.008187080751077,3.4974756363111186,111.62470736731133,1.3824365666695817e-11,1.3725999987913557e-9,Downregulated,AH,HH
gene1258|TFPI2,-4.74838271243985,1.7809156964532387,110.93688726165466,1.4443788206490568e-11,1.4249671052887416e-9,Downregulated,AH,HH
gene7420|GLRX,-2.166898521160374,5.319359751092115,110.18717335232571,1.565147684237578e-11,1.5309406109939027e-9,Downregulated,AH,HH
gene730|P3H2,-4.408451218050051,4.481406360146298,111.08404324771028,1.5715640593197143e-11,1.5309406109939027e-9,Downregulated,AH,HH
gene22986|SUN2,1.5877024065645589,6.479797161006138,110.02581170768484,1.5925240702846392e-11,1.5416628327899237e-9,Upregulated,AH,HH
gene6950|LOC113254535,-2.1172611893254287,2.3858952320089997,109.95102181468887,1.6053857261235353e-11,1.5444608392501513e-9,Downregulated,AH,HH
gene10250|PCNA,-1.8253724598064345,6.234674165698887,109.04461007164497,1.7703867803435385e-11,1.6926864716506832e-9,Downregulated,AH,HH
gene10996|CDK1,-3.075517634412194,4.609587086490135,108.79533377173583,1.818872762504503e-11,1.7283754735234505e-9,Downregulated,AH,HH
gene10423|E2F1,-2.3914192648152213,3.5158002092299374,108.52507488935147,1.8730454192388736e-11,1.7690000304018848e-9,Downregulated,AH,HH
gene4011|TSC22D1,1.784243853513951,7.828710619275676,107.69609972309175,2.0502277383597286e-11,1.9246046933002324e-9,Upregulated,AH,HH
gene10279|LOC113258395,1.6610773590690011,3.9052294120640823,107.4661929541358,2.1024760664101913e-11,1.9617621561823768e-9,Upregulated,AH,HH
gene5069|NQO1,-1.9641122639903048,7.781805149284848,106.59764644307438,2.313056828447605e-11,2.1453255817859254e-9,Downregulated,AH,HH
gene15804|LOC113264267,-2.988710838341457,4.249657022365322,106.51165069709072,2.3350992134148587e-11,2.1528780783680205e-9,Downregulated,AH,HH
gene15657|LOC113264281,-3.0585745861198963,4.149551000612553,106.20568270764922,2.415360470550804e-11,2.2136993093704973e-9,Downregulated,AH,HH
gene16347|CD82,-3.9190595581621275,1.0244262049258936,106.08304860303642,2.4483517652428204e-11,2.2180868423508987e-9,Downregulated,AH,HH
gene25975|SMTN,-2.7833675630493984,5.525046254599695,106.0814370556137,2.4487884953321947e-11,2.2180868423508987e-9,Downregulated,AH,HH
gene4819|ORC6,-3.243150893108808,2.256434116169917,105.53216673923102,2.6025972884597016e-11,2.3369581450349174e-9,Downregulated,AH,HH
gene22346|PFKP,-2.168021841683864,7.885562759199907,105.50592433831139,2.610199232300605e-11,2.3369581450349174e-9,Downregulated,AH,HH
gene19831|LOC113268965,-2.3119746916526873,5.286789964861075,105.02729585338487,2.7530878249299083e-11,2.4429150330995935e-9,Downregulated,AH,HH
gene15532|SPDL1,-1.6685114193254773,4.372669234607396,105.00453116964756,2.7600886486695648e-11,2.4429150330995935e-9,Downregulated,AH,HH
gene7179|LOC113254720,2.351852060911499,2.860264299321441,104.1814265303405,3.026425810772033e-11,2.6634266694913646e-9,Upregulated,AH,HH
gene28924|GINS1,-5.352448058505613,0.9539208100155742,103.98727553757259,3.093164054936832e-11,2.7067806806167564e-9,Downregulated,AH,HH
gene13589|KIF20A,-3.3098138065100775,5.572352215027618,104.13823303944987,3.291314698879079e-11,2.8563802078848586e-9,Downregulated,AH,HH
gene6814|LOC113254439,-3.743697874114652,1.9050990605976814,103.41011733320713,3.301001079549291e-11,2.8563802078848586e-9,Downregulated,AH,HH
gene18595|PLK1,-3.026180908368062,3.186288062040979,103.2277061067326,3.3697488043775537e-11,2.8912148482141997e-9,Downregulated,AH,HH
gene30561|LOC113250165,-3.669634222076972,4.300926807154237,103.81479593702893,3.378590532163278e-11,2.8912148482141997e-9,Downregulated,AH,HH
gene26726|MRVI1,-2.5790737624565,3.9373358512010412,102.29268162205689,3.746965980483398e-11,3.1888327511927114e-9,Downregulated,AH,HH
gene22529|IL13RA1,-2.0012506808694064,4.935888928675196,102.06805197511255,3.8441439999386506e-11,3.253658274046435e-9,Downregulated,AH,HH
gene15656|LOC113264287,-3.297084870852925,4.363558705039676,102.12019758381152,3.9338363336504455e-11,3.311477770212595e-9,Downregulated,AH,HH
gene14405|CENPL,-2.2671727854471526,2.6271575855484017,101.65604750160438,4.0294436239849264e-11,3.3736244482109473e-9,Downregulated,AH,HH
gene26290|CCNF,-4.162890305151182,2.6586693261634426,101.05024585417512,4.319421300708117e-11,3.585116296606801e-9,Downregulated,AH,HH
gene5416|CTHRC1,-3.63590308074582,4.862974411604749,101.84656830547814,4.3283410644035886e-11,3.585116296606801e-9,Downregulated,AH,HH
gene25504|ACTG1,-1.7374895491882427,11.094084921148468,100.56202477649232,4.569317147271217e-11,3.764582622025739e-9,Downregulated,AH,HH
gene30681|LOC113250286,-3.1828617447456464,2.9081352323602765,100.48944087500543,4.607767726475489e-11,3.776175360602056e-9,Downregulated,AH,HH
gene24139|SPC24,-2.9817809924776406,3.539321374393803,99.76098715800936,5.0133544968183e-11,4.0869393579588764e-09,Downregulated,AH,HH
gene26597|SPON2,-2.29012210337887,5.867598948299402,99.68047235291307,5.0604683910712194e-11,4.103748424570791e-9,Downregulated,AH,HH
gene19150|SNAI2,-2.0235436109744778,6.855027031159734,99.25710777975068,5.316102220502744e-11,4.288599338196198e-9,Downregulated,AH,HH
gene28364|LFNG,-3.5682096017814153,2.5388359464432173,99.13344875353613,5.393344185513781e-11,4.328368294788754e-9,Downregulated,AH,HH
gene20129|LOC113269237,-4.77581172223747,0.9284653293135884,98.99059705407952,5.484068360751358e-11,4.37849148658133e-9,Downregulated,AH,HH
