gene,logFC,logCPM,F,PValue,FDR,direction,treat1,treat2
gene9412|MCM2,1.410782647466736,4.013256900195177,57.20905840809668,2.0390101832881652e-8,2.105481915263359e-5,Upregulated,AA,AH
gene18173|VSIG10,-1.1076371610230051,7.101817912150949,54.583682687712376,3.2435056020087165e-8,3.0504768237399617e-5,Downregulated,AA,AH
gene24989|CCND1,2.009466388127356,2.866908239462445,54.40723232138385,3.348060301089764e-8,3.0504768237399617e-5,Upregulated,AA,AH
gene16648|ITGB3,1.8560095711760949,4.569185683664833,53.23141936165448,4.1435467339201345e-8,3.565521964538276e-5,Upregulated,AA,AH
gene12217|TDRD7,1.5780718051768456,3.507580810055853,52.730801952050044,4.541481242904974e-8,3.70226331428185e-5,Upregulated,AA,AH
gene26402|LOC113245493,2.1074523556816693,0.5843414244772785,51.58966158014723,5.609340005889021e-8,4.166785780030753e-5,Upregulated,AA,AH
gene15467|ADAM19,1.6793704660311968,5.767176479880616,51.5515555919436,5.649331872983783e-8,4.166785780030753e-5,Upregulated,AA,AH
gene7167|LOC113254711,-2.244758471888408,2.8172818748012727,50.99773994327002,6.266225292971358e-8,4.411707434674243e-5,Downregulated,AA,AH
gene20740|SCARA3,1.8203860856852943,2.8936165186196656,50.61668874564375,6.732223950323615e-8,4.533713772459238e-5,Upregulated,AA,AH
gene628|LOC113252436,2.185811306786228,1.740659456997861,50.21196275892052,7.267968823017651e-8,4.690565379155017e-5,Upregulated,AA,AH
gene10280|CUNH20orf194,-0.761790943059045,6.6120528386251625,49.74391328710703,7.94486792791314e-8,4.709560165874071e-5,Downregulated,AA,AH
gene12825|HTR1B,2.0190732822874966,4.2028914422852255,49.585155406694035,8.189502602079996e-8,4.709560165874071e-5,Upregulated,AA,AH
gene26271|PKD1,1.7253603065630638,4.425003513293563,49.5723539797579,8.209576117154104e-8,4.709560165874071e-5,Upregulated,AA,AH
gene19207|FHL3,1.840398705270458,2.659585079155965,48.93789101779061,9.273365566800794e-8,4.98832438665501e-5,Upregulated,AA,AH
gene8662|RDH16,-2.1428539589254596,4.724709835821099,48.909798493651934,9.460265814963977e-8,4.98832438665501e-5,Downregulated,AA,AH
gene11438|EPM2A,-1.187454860337477,3.3187971040187425,48.72546451783879,9.661678068283964e-8,4.98832438665501e-5,Downregulated,AA,AH
gene13346|LOC113261475,1.9586793243500145,2.3697283653342427,47.50043987929467,1.2267793355755256e-7,6.129543589912683e-5,Upregulated,AA,AH
gene4969|CMTM3,1.4691192690234496,4.800375296652849,47.03618787725866,1.3443546967237873e-7,6.507096842985856e-5,Upregulated,AA,AH
gene23693|CSRP1,1.072214375264828,7.541241139155178,46.83512017013795,1.3989599393725037e-7,6.566209242709306e-5,Upregulated,AA,AH
gene16977|NXPH3,2.085158381323339,1.0139920677802237,46.32774008169747,1.5475598932361132e-7,7.050045643039458e-5,Upregulated,AA,AH
gene1737|MEST,1.689297117513968,3.134624836631122,45.40378184459516,1.8632219317622981e-7,8.24555557173321e-5,Upregulated,AA,AH
gene9198|EOGT,1.43676833753633,3.2706812571662303,45.14933632957139,1.9617551073266785e-7,8.440451349273034e-5,Upregulated,AA,AH
gene19659|TGFB2,1.4789757299519322,3.4560337784695876,44.98253906255123,2.0293562532523228e-7,8.495324055844656e-5,Upregulated,AA,AH
gene11060|SRGN,-2.8515175484655395,2.308644102277995,44.66515939565584,2.1649539719821767e-7,8.796238281952292e-5,Downregulated,AA,AH
gene26366|LOC113245468,2.0524160845848196,0.5018164502079432,44.55375315192926,2.214818858519849e-7,8.796238281952292e-5,Upregulated,AA,AH
gene5320|SNTB1,2.7566520395605187,1.8377389800364026,42.665543414834126,3.275833353384006e-7,1.2638979544238278e-4,Upregulated,AA,AH
gene2941|LRRFIP1,1.069090081767295,6.375764647793199,42.565311875040294,3.345588232382784e-7,1.2638979544238278e-4,Upregulated,AA,AH
gene22655|FRMD4A,1.7928126394727766,3.9160985194637346,42.239070259905624,3.5838338448598447e-7,1.3216667243579554e-4,Upregulated,AA,AH
gene1280|DYNC1I1,1.6953287924354221,2.168291526103983,41.926980028951085,3.8287637229833286e-7,1.358831387804193e-4,Upregulated,AA,AH
gene10093|TSPAN11,1.592145809752824,2.767164627343774,41.88863668549805,3.86006721307925e-7,1.358831387804193e-4,Upregulated,AA,AH
gene14091|RASL11B,-1.2366009092156254,4.029862326620351,41.73544582981069,3.9878864809205173e-7,1.372630526732842e-4,Downregulated,AA,AH
gene27774|UBE2L3,0.6994719388475721,5.382870048642661,40.52183590100422,5.175429244493555e-7,1.7426570340861017e-4,Upregulated,AA,AH
gene390|RIOX2,-1.0679666069730314,5.473442120785356,40.11696590310866,5.651485768122701e-7,1.862465171541543e-4,Downregulated,AA,AH
gene1587|IFRD1,-1.415199625793801,7.665416585884366,39.89751826520924,5.928878971809782e-7,1.908870272487039e-4,Downregulated,AA,AH
gene8347|ELK3,1.2445545896274839,4.080591337491214,39.81359259218924,6.038778704362123e-7,1.908870272487039e-4,Upregulated,AA,AH
gene19968|ABR,1.1989869034252185,4.835915724582762,39.570346953489135,6.369778286418357e-7,1.9648986979637826e-4,Upregulated,AA,AH
gene19527|ALPL,-2.001584173695784,2.9850234817460852,39.4995328727247,6.469741984385882e-7,1.9648986979637826e-4,Downregulated,AA,AH
gene19301|KIAA1522,2.71221402081551,-0.6807355699307036,39.129458654156636,7.020136606055663e-7,2.091055690215311e-4,Upregulated,AA,AH
gene7196|GPBP1L1,-0.6036570353002922,6.222411754923761,38.9576645212628,7.292445359821657e-7,2.1311827580807106e-4,Downregulated,AA,AH
gene6397|NPHP3,1.1613860830847391,5.250363554733848,38.52594058698029,8.027818884568598e-7,2.3026460500570928e-4,Upregulated,AA,AH
gene25090|FOSL1,2.7096649551653624,0.17248961256831466,38.291358537118924,8.460264235555225e-7,2.3825642317184523e-4,Upregulated,AA,AH
gene10719|PMEPA1,1.7148879545959186,3.5302801703973334,37.986871700711944,9.05904665951694e-7,2.5056352448081764e-4,Upregulated,AA,AH
gene627|LOC113252490,3.2897787313437172,-0.13398081610763296,37.62955761586032,9.819988368306322e-7,2.668452628713976e-4,Upregulated,AA,AH
gene14376|KIAA0040,1.9386332075607804,0.7627170748234743,37.44133504480342,1.024803586113421e-6,2.724808671586877e-4,Upregulated,AA,AH
gene5170|VAT1L,3.0441346125891005,0.5729195393962323,37.38532848493022,1.0379218259643988e-6,2.724808671586877e-4,Upregulated,AA,AH
gene4998|SLC9A5,1.9394763792650414,1.0149108501400819,37.25958633488325,1.0680319488258127e-6,2.7316167815011626e-4,Upregulated,AA,AH
gene6088|LOC113253506,-1.001723888904767,4.31687697434089,37.22781416780706,1.0757868401547608e-6,2.7316167815011626e-4,Downregulated,AA,AH
gene4901|HERPUD1,-1.7149768075391525,8.5866552350028,36.90087795380676,1.1591712631158653e-6,2.8958715636131675e-4,Downregulated,AA,AH
gene8470|NAV3,1.0757059472384063,4.532354899714254,36.14001340487662,1.3811649366809178e-6,3.3956926514683706e-4,Upregulated,AA,AH
gene20303|RAB30,-1.0445430390208863,4.851638856562095,35.85484356131972,1.475715961536226e-6,3.571463207536657e-4,Downregulated,AA,AH
gene18047|RILPL2,1.0992778067437066,2.6294782764781455,35.68167118445282,1.5364892197785084e-6,3.661335619253741e-4,Upregulated,AA,AH
gene16347|CD82,1.9762674073835629,1.0244262049258936,35.34989385960798,1.6605198336161287e-6,3.896938136800033e-4,Upregulated,AA,AH
gene1558|HERPUD2,-0.9636698251728385,8.04345637317162,35.232679746734675,1.706860258110479e-6,3.9459042593840613e-4,Downregulated,AA,AH
gene4900|SLC12A3,-1.752151164752132,0.8768098464282107,35.16859492030905,1.732778569223747e-6,3.946912832162738e-4,Downregulated,AA,AH
gene23806|MIDN,1.4010696281483888,2.958336524193308,34.977099433653834,1.812763216908594e-6,4.069259342999596e-4,Upregulated,AA,AH
gene4820|MYLK3,-1.0846662463677315,3.2842167918156564,34.8488587595951,1.8685267427660824e-6,4.134515816957693e-4,Downregulated,AA,AH
gene2195|SPAST,-0.8026327148482912,4.802606928411284,34.593279146600906,1.9852022334464516e-6,4.168936108392914e-4,Downregulated,AA,AH
gene8718|GDF11,0.9835730166118085,2.699623095694352,34.552187059704785,2.0046765832240698e-6,4.168936108392914e-4,Upregulated,AA,AH
gene12748|LOC113261047,-1.142515177317493,8.89501169543262,34.53762376136022,2.0116273153460786e-6,4.168936108392914e-4,Downregulated,AA,AH
gene4011|TSC22D1,-0.9842465380038821,7.828710619275676,34.527897750449846,2.0162836559050646e-6,4.168936108392914e-4,Downregulated,AA,AH
gene6032|CCBE1,2.16768139239005,2.6864835583710076,34.490811718325546,2.038755881695749e-6,4.168936108392914e-4,Upregulated,AA,AH
gene5760|ENOSF1,-1.3784795602023427,5.62608025020724,34.45714601116223,2.050504655689758e-6,4.168936108392914e-4,Downregulated,AA,AH
gene22103|MXRA5,2.753394586270436,6.310952638742744,34.528401395981014,2.081028162955233e-6,4.168936108392914e-4,Upregulated,AA,AH
gene18307|CKB,1.3958743091675399,5.016885029635016,34.30870627922774,2.1243347292046718e-6,4.168936108392914e-4,Upregulated,AA,AH
gene8710|DGKA,0.9976526207071809,3.9914702415570007,34.22479360665773,2.1673228943053044e-6,4.168936108392914e-4,Upregulated,AA,AH
gene20741|CLU,1.4661087689732035,3.0536439620013462,34.143265485939885,2.2099806172761216e-6,4.168936108392914e-4,Upregulated,AA,AH
gene15397|SYNPO,1.935564921729668,1.5485559386067047,34.100522357393835,2.2327026020138186e-6,4.168936108392914e-4,Upregulated,AA,AH
gene23262|FMN1,1.469903394980273,2.0689319257841188,34.09463312186043,2.235852794807693e-6,4.168936108392914e-4,Upregulated,AA,AH
gene17532|ATP6V1G1,-0.8381116618869976,6.631548588818413,34.04901436747742,2.260416030727637e-6,4.168936108392914e-4,Downregulated,AA,AH
gene3801|CDK8,-0.9943350076029448,6.095116642097147,34.031003287807266,2.270193267222493e-6,4.168936108392914e-4,Downregulated,AA,AH
gene3066|DOCK10,0.8131265675885881,4.5505169719093495,33.99875095156619,2.287814379323376e-6,4.168936108392914e-4,Upregulated,AA,AH
gene22071|WWC3,1.6559475157782964,4.332830537526419,33.94043652634688,2.32004657825559e-6,4.1785117965814926e-4,Upregulated,AA,AH
gene4366|LOXL4,-1.47275850111647,6.400920932375763,33.71952023942047,2.446624652302901e-6,4.3404503095327085e-4,Downregulated,AA,AH
gene7102|PODN,1.136237552022733,4.640492855088512,33.64697200405506,2.4897858212965627e-6,4.3404503095327085e-4,Upregulated,AA,AH
gene625|LOC113252411,1.6522598252670537,2.4548885282296564,33.63515026363212,2.4968956790659164e-6,4.3404503095327085e-4,Upregulated,AA,AH
gene5662|MSC,2.502649696443997,0.2503023472204883,33.59361021912969,2.5220513129184827e-6,4.3404503095327085e-4,Upregulated,AA,AH
gene12957|MCM3,1.0543511722245182,5.152938852521224,33.31192655747349,2.6999405736390363e-6,4.5704268409849774e-4,Upregulated,AA,AH
gene15792|LOC113264269,-1.6667065249811635,1.6058176440172691,33.289458212454775,2.7146960382892243e-6,4.5704268409849774e-4,Downregulated,AA,AH
gene4981|CES3,-1.6759291228746849,2.136193260698323,33.143919808649024,2.812385524173097e-6,4.683982729453452e-4,Downregulated,AA,AH
gene10013|PEX5,-0.7399842198070006,5.354413461151785,33.00108735764611,2.9119185677885196e-6,4.7981602868591897e-4,Downregulated,AA,AH
gene9511|ZNF740,-0.6617236325869108,5.771834174819463,32.931201347791614,2.9619840104956976e-6,4.8292810882703016e-4,Downregulated,AA,AH
gene19171|SMAP2,0.7727635184270935,3.8364326944519793,32.80454314950989,3.055079353521745e-6,4.92917959444774e-4,Upregulated,AA,AH
gene1252|SAMD9L,2.0654892594696106,5.5090250406070025,32.844581809955955,3.11711349015658e-6,4.977419675158275e-4,Upregulated,AA,AH
gene4886|CES1,-1.7822118421001603,5.725586916960241,32.53626533239818,3.360620538409224e-6,5.311495053002089e-4,Downregulated,AA,AH
gene26798|PRELID3A,-0.8211766202984156,3.665782368082089,32.34475768740384,3.420198371792615e-6,5.3337026142874e-4,Downregulated,AA,AH
gene23165|PLA2G4D,2.482884231817301,-0.7173440424512911,32.31716768508501,3.4435422650186585e-6,5.3337026142874e-4,Upregulated,AA,AH
gene18308|MARK3,-0.7301158379910927,6.982275399940727,32.2522676568518,3.4991280534415296e-6,5.366138061361966e-4,Downregulated,AA,AH
gene11674|ACAD8,-1.053151405893381,4.927127460517217,32.001311611506516,3.723258989641173e-6,5.653878283387463e-4,Downregulated,AA,AH
gene25167|RASGRP2,-1.787975084942335,2.4415514371504488,31.729644145875888,3.983288893795588e-6,5.990015696699016e-4,Downregulated,AA,AH
gene17905|LAP3,0.6830790006230419,7.241031043604935,31.681878547348088,4.030981024763419e-6,6.003448566592365e-4,Upregulated,AA,AH
gene4916|CX3CL1,2.1830538660995407,2.933030961391123,31.631828342604166,4.1532719773638515e-6,6.126669491179875e-4,Upregulated,AA,AH
gene616|ADCY5,1.6658436927426412,2.0798670504201797,31.405867535196222,4.318790292034597e-6,6.310730455973951e-4,Upregulated,AA,AH
gene21188|FBLIM1,1.178751740086207,4.425950877617668,31.125676475908048,4.633536866477692e-6,6.707369394847941e-4,Upregulated,AA,AH
gene3770|IFT88,-0.9250412354996655,5.091954542413158,31.06707864261496,4.702409952207165e-6,6.744039606457109e-4,Downregulated,AA,AH
gene21964|LOC113271271,-1.990020359586071,1.1077311505553196,30.95887824859749,4.8324751025910685e-6,6.866991455415877e-4,Downregulated,AA,AH
gene21749|PLD2,1.2941108464364222,3.8070841343356596,30.855912043956657,4.95982316243458e-6,6.983881905722655e-4,Upregulated,AA,AH
gene26363|LOC113245466,-0.9272178711354732,5.641827122978954,30.633096501987254,5.247843046870856e-6,7.322868554322765e-4,Downregulated,AA,AH
gene22044|EGFL6,1.6920577032982265,4.8428045742196435,30.638551227505168,5.332726130079624e-6,7.374874556143152e-4,Upregulated,AA,AH
gene18117|SH2B3,1.2747759035550412,3.2845160048639257,30.52395995452066,5.395392112175273e-6,7.395506940308213e-4,Upregulated,AA,AH
gene9595|NCKAP5L,1.8156030105821372,2.393816507535642,30.433115489093385,5.52159234791879e-6,7.502100340080188e-4,Upregulated,AA,AH
gene23758|LOC113242609,3.295229385567205,-0.01554015800270897,30.253236483615254,5.780881771445121e-6,7.786093718079433e-4,Upregulated,AA,AH
gene12086|PTGR1,1.3912608792160834,7.728868711978092,30.19579549513302,5.866398080878059e-6,7.833158609889678e-4,Upregulated,AA,AH
gene26399|LOC113245500,-0.9147703118747663,5.635396492762981,30.15096732814781,5.934075851048819e-6,7.855803492042322e-4,Downregulated,AA,AH
gene12854|KCNQ5,1.7110762494534926,2.0598732991009916,30.032917315860335,6.116321339935508e-6,8.028449257140769e-4,Upregulated,AA,AH
gene10182|SNX5,-0.6633808702941758,6.69774778778948,29.92173521877303,6.293441648434409e-6,8.125666419128811e-4,Downregulated,AA,AH
gene8786|HAUS8,1.2422536342346797,2.2086425464548287,29.920582690822727,6.295306154661097e-6,8.125666419128811e-4,Upregulated,AA,AH
gene30698|CYTB,2.1508083667563627,6.90002937028075,29.968612251357467,6.38663513218058e-6,8.175420790276445e-4,Upregulated,AA,AH
gene28053|SHANK1,1.6289304845966481,0.8327861609164351,29.83099280752592,6.442062703493441e-6,8.178779443804091e-4,Upregulated,AA,AH
gene8379|SOCS2,1.2823658526095978,2.9962448361243914,29.774004860116275,6.53731378116662e-6,8.232231963942257e-4,Upregulated,AA,AH
gene27332|FAM111B,1.1016440778694465,3.0072708797494325,29.729758859003965,6.612305369443926e-6,8.259515957041692e-4,Upregulated,AA,AH
gene21372|MIB2,-0.9550632775666338,4.1296711980034875,29.64970900116608,6.750326521793998e-6,8.364464599685379e-4,Downregulated,AA,AH
gene8875|CILP2,1.8259882118446615,0.3663418834585311,29.526608433327418,6.968617541758099e-6,8.521988755515135e-4,Upregulated,AA,AH
gene28153|UBE2S,-0.8467236970453723,5.82755060979319,29.516158978766253,6.987491587258197e-6,8.521988755515135e-4,Downregulated,AA,AH
gene4750|SLC22A31,-1.989920828370721,2.363369086653637,29.45731769090142,7.094797128132934e-6,8.585258806066485e-4,Downregulated,AA,AH
gene29828|LOC113249395,0.7553340258347523,3.9301614105523273,29.330407177425254,7.332279200449947e-6,8.787542857907357e-4,Upregulated,AA,AH
gene14243|VASH2,1.189580682586657,4.194160219206567,29.284498056030248,7.420267463599399e-6,8.787542857907357e-4,Upregulated,AA,AH
gene21513|PMM2,1.0342953529394234,3.5728601764729855,29.26153970284684,7.464691525868444e-6,8.787542857907357e-4,Upregulated,AA,AH
gene25193|MACROD1,-1.1952291635162364,3.69452084232508,29.249090365421676,7.488899588377372e-6,8.787542857907357e-4,Downregulated,AA,AH
gene6803|LRRC8D,1.166624734180317,2.9220176595037533,29.159110966198625,7.666381463747877e-6,8.92816409714217e-4,Upregulated,AA,AH
gene13730|GSR,1.6222974545881264,4.584525337003175,29.16593025756529,7.748085220679811e-6,8.955977013664896e-4,Upregulated,AA,AH
gene4233|FARP1,1.446143478003297,5.368523502118567,28.923453210283533,8.21774433561604e-6,9.395589424230492e-4,Upregulated,AA,AH
gene14677|ABCG2,-0.8877064986766238,7.125442328438109,28.876249880837893,8.25421568927181e-6,9.395589424230492e-4,Downregulated,AA,AH
gene3786|SACS,0.8884865682856233,5.743707532179167,28.85035551437931,8.310386410482132e-6,9.395589424230492e-4,Upregulated,AA,AH
gene19042|MYBL1,1.530161313966309,1.5174433397958635,28.771649844002965,8.483639284588653e-6,9.521962962245917e-4,Upregulated,AA,AH
gene771|ETV5,1.4213687494152067,1.9625376283591904,28.64968826228463,8.759780599779013e-6,9.713495648198388e-4,Upregulated,AA,AH
gene14501|ILDR2,1.0215740429878364,3.885515879118951,28.625433278909398,8.815834562688055e-6,9.713495648198388e-4,Upregulated,AA,AH
gene7615|MRPS27,-0.6901324019812023,6.010898007791496,28.61398586534242,8.842422922047729e-6,9.713495648198388e-4,Downregulated,AA,AH
gene3857|HSPH1,0.9181978107867548,5.406905207900609,28.531119747596673,9.037466835742201e-6,9.835001154772718e-4,Upregulated,AA,AH
gene25574|SRSF2,0.842127438249908,6.05597585295709,28.513292370730884,9.080025599667496e-6,9.835001154772718e-4,Upregulated,AA,AH
gene9292|RPUSD3,-0.9868058558989571,4.968488709470423,28.482293928946095,9.154538167683078e-6,9.84685011661411e-4,Downregulated,AA,AH
gene10655|PTGIS,0.8264048591406062,5.408077339021043,28.422120784421683,9.301051728506801e-6,9.899807088415825e-4,Upregulated,AA,AH
gene18853|UPK3B,-1.4660238584399516,2.4363246513989423,28.409701457471343,9.331602007287175e-6,9.899807088415825e-4,Downregulated,AA,AH
gene28479|IRAK1,0.7648563577746897,6.391651400921517,28.321141931176804,9.55258330459651e-6,0.001006530359216975,Upregulated,AA,AH
gene13548|DDX46,1.051723291629948,5.797702814189743,28.24456750804593,9.74816946447531e-6,0.0010201986272652573,Upregulated,AA,AH
gene29851|LOC113249419,0.8273809672069075,2.992632034689886,28.053382873015842,1.0255422586873534e-5,0.0010641731880797942,Upregulated,AA,AH
gene5309|DERL1,-0.6263887872212982,7.933335590438719,28.034962918573566,1.030576397520622e-5,0.0010641731880797942,Downregulated,AA,AH
gene635|HEG1,1.712897303017844,2.816062701793624,27.934190591616474,1.0585889023447478e-5,0.0010825954922055244,Upregulated,AA,AH
gene12360|CUNH9orf72,-0.8988567779421405,5.7775037166805925,27.92071534637486,1.062395989510231e-5,0.0010825954922055244,Downregulated,AA,AH
gene30686|ND1,2.299503838275475,8.04606018585422,27.972377385678755,1.0739226418553342e-5,0.001087188745078253,Upregulated,AA,AH
gene22377|ANKRD16,-1.020835165135367,3.5307188331159107,27.835166299153336,1.0869096796672457e-5,0.0010904501024517805,Downregulated,AA,AH
gene6386|NUDT16,-0.8456357673075923,3.792506861629188,27.802687790530676,1.09637399000015e-5,0.0010904501024517805,Downregulated,AA,AH
gene17678|FAM102A,1.604536635921309,3.122739793100343,27.79623547014766,1.0982646780455664e-5,0.0010904501024517805,Upregulated,AA,AH
gene4770|ZFPM1,3.0386676707803026,0.1709141479359315,27.72558423092782,1.1191967592379832e-5,0.0010941547663306918,Upregulated,AA,AH
gene10471|RBM39,-0.9247958498172156,8.704738121893895,27.720852499882028,1.1206138000932632e-5,0.0010941547663306918,Downregulated,AA,AH
gene30687|ND2,2.537595291945651,4.6350591251297475,27.803441174571077,1.123188119611208e-5,0.0010941547663306918,Upregulated,AA,AH
gene9872|DERA,-0.6911842655036294,6.667727190673441,27.608849783142233,1.1547221304397855e-5,0.001117843192398865,Downregulated,AA,AH
gene22994|DDX17,-0.6126455028500125,8.77319168111571,27.582197001578265,1.1630011179786362e-5,0.0011188648643708755,Downregulated,AA,AH
gene1899|ZYX,1.7511514034802915,5.1086670656562845,27.621878615635183,1.1788426557387615e-5,0.0011249503021971113,Upregulated,AA,AH
gene21414|LOC113270721,1.1235826567650304,4.998995070151752,27.515958534173198,1.1838524065990647e-5,0.0011249503021971113,Upregulated,AA,AH
gene25041|RHOD,1.8468713456755412,0.6113840276157952,27.42977281426249,1.2115831445710143e-5,0.0011442811784305145,Upregulated,AA,AH
gene19181|CAP1,0.6550220972174527,8.078688436013167,27.390153331525394,1.224563171863823e-5,0.0011475075881052358,Upregulated,AA,AH
gene24908|PIM1,-0.9525508612312015,5.226811838678674,27.374246177147956,1.2298163834041523e-5,0.0011475075881052358,Downregulated,AA,AH
gene619|MYLK,1.62845104364857,6.134260968835595,27.398166644498136,1.2515049724539107e-5,0.0011563220148465508,Upregulated,AA,AH
gene9320|SYN2,2.1897995052000123,0.4034136704447377,27.298226566831914,1.255256068113956e-5,0.0011563220148465508,Upregulated,AA,AH
gene7807|DIAPH1,1.3444412219283608,4.6753038484761245,27.279351377148277,1.2616593744532706e-5,0.0011563220148465508,Upregulated,AA,AH
gene11749|EI24,0.6720456221116147,6.426928805953831,27.188521195437954,1.2929651368630333e-5,0.0011780433532277367,Upregulated,AA,AH
gene23692|LOC113242551,4.650400080308064,-0.31488904616107516,27.1569078860159,1.313642192060816e-5,0.0011898832697561392,Upregulated,AA,AH
gene16284|PTPRJ,1.3795285725406146,3.137413255574241,27.084601637968,1.3298039767732878e-5,0.001197519406758224,Upregulated,AA,AH
gene26806|IMPA2,-0.6497896200557145,6.005081147767785,27.051217466099942,1.3418753247893197e-5,0.0012014050234486573,Downregulated,AA,AH
gene2539|ANTXR1,1.5752296671649961,5.594481015106563,27.100316265024226,1.3557719707485935e-5,0.0012055258216932807,Upregulated,AA,AH
gene13040|GTPBP2,-0.9314236028439303,5.944762420776789,26.989547412780823,1.3644837006119914e-5,0.0012055258216932807,Downregulated,AA,AH
gene3753|CENPJ,0.9960013212946534,3.2906891476008537,26.975131086639088,1.3698272620441438e-5,0.0012055258216932807,Upregulated,AA,AH
gene21089|FAM161B,-1.0562746871063964,3.4948673718877608,26.829592501252133,1.425043039872895e-5,0.0012470334262480944,Downregulated,AA,AH
gene21106|DCAF4,-1.0125549353061927,3.6641280989738583,26.782715221929596,1.4433306156385095e-5,0.0012559408935744311,Downregulated,AA,AH
gene11417|HIVEP2,1.0972444453670769,4.601140373705653,26.743193431486176,1.4589436538883118e-5,0.0012560814084037464,Upregulated,AA,AH
gene29849|LOC113249417,0.8131958860456076,2.9967854483827656,26.71946316131825,1.4684049477365227e-5,0.0012560814084037464,Upregulated,AA,AH
gene14662|FAM13A,-0.8616336203666817,6.749382528158196,26.71413311524844,1.4705390531825156e-5,0.0012560814084037464,Downregulated,AA,AH
gene6871|LOC113254487,1.1959173622976025,1.688192980097815,26.700705374093726,1.4759301202755624e-5,0.0012560814084037464,Upregulated,AA,AH
gene19255|SFPQ,0.9529202762138502,6.237997114331949,26.617702906353077,1.5097270522232871e-5,0.0012776872503094693,Upregulated,AA,AH
gene21755|CXCL16,1.0101918589298402,3.8649655374786995,26.584612598058705,1.5234306006466658e-5,0.0012776872503094693,Upregulated,AA,AH
gene2020|TRIB2,2.057870919485732,2.105418614100991,26.578288752883708,1.5260645703870607e-5,0.0012776872503094693,Upregulated,AA,AH
gene7854|PLA2G12A,-0.7477147496322688,7.777590932275812,26.492600486948437,1.5622389106780383e-5,0.001300941854166244,Downregulated,AA,AH
gene7528|FAM151B,-0.9054892428456968,3.319214098089271,26.4036176760917,1.6007763112438096e-5,0.0013259050419708752,Downregulated,AA,AH
gene25488|ARHGDIA,0.6604388334738234,6.861287856723505,26.328992061405426,1.6338795447094374e-5,0.0013417302282832276,Upregulated,AA,AH
gene30695|ND4,1.6316958719329604,9.053199430937752,26.390712083028816,1.6372071350347344e-5,0.0013417302282832276,Upregulated,AA,AH
gene14579|AKT3,0.7995886900379412,5.085517711911299,26.135265641316234,1.723278938014151e-5,0.0013954179824478335,Upregulated,AA,AH
gene10095|TEAD4,0.7081052465971449,3.965355690527991,26.1190515273515,1.7309949553493723e-5,0.0013954179824478335,Upregulated,AA,AH
gene3319|KCTD18,-0.8068126554205877,4.09058920813755,26.116511190611806,1.7322072010709774e-5,0.0013954179824478335,Downregulated,AA,AH
gene20261|TSKU,1.2994355014746344,4.099138760021722,26.102823877585276,1.738754410306875e-5,0.0013954179824478335,Upregulated,AA,AH
gene1605|MDFIC,-0.607512943425285,6.695901460768522,26.017672135259687,1.7800849662518568e-5,0.001398469976312066,Downregulated,AA,AH
gene10169|DTD1,-0.83710335231761,4.441700674523749,26.01405416181884,1.7818641436660553e-5,0.001398469976312066,Downregulated,AA,AH
gene17808|VAV2,0.8797682489656171,4.383414712281032,26.012296257879505,1.7827292981122433e-5,0.001398469976312066,Upregulated,AA,AH
gene18815|CLDN4,1.9575533677314354,2.223743358990886,26.006548818862385,1.7855610429181182e-5,0.001398469976312066,Upregulated,AA,AH
