gene,logFC,logCPM,F,PValue,FDR,direction,treat1,treat2
gene23180|NUSAP1,-4.698308350560389,4.6184536308875765,235.42777089800543,1.077292586775045e-15,9.815402868563925e-13,Downregulated,HG,HH
gene6965|DEPDC1,-5.343241598837684,3.1631856558494857,231.49331213204192,1.3474105823138914e-15,1.1035542426275732e-12,Downregulated,HG,HH
gene12793|TTK,-3.9532704147307722,4.377569981305618,231.06825448378765,1.3806547904990125e-15,1.1035542426275732e-12,Downregulated,HG,HH
gene20738|ESCO2,-4.5982199418096235,3.7086689055156916,230.5185393350878,1.4249522146395158e-15,1.1035542426275732e-12,Downregulated,HG,HH
gene5021|CENPT,-4.515981679301538,2.7349460534849612,225.57203288035066,1.899060900919567e-15,1.3741462026192945e-12,Downregulated,HG,HH
gene20737|PBK,-4.265326260786823,4.340576893990756,225.10536079318942,1.9517862003760397e-15,1.3741462026192945e-12,Downregulated,HG,HH
gene14225|NEK2,-4.236804412976319,3.072817651851763,223.50663065233013,2.1445840625802976e-15,1.444237501969836e-12,Downregulated,HG,HH
gene26588|TACC3,-3.2290419419528176,4.079312544080935,221.523262863505,2.412451775668592e-15,1.532134332586574e-12,Downregulated,HG,HH
gene22433|MCM10,-3.7772449518227678,3.323651452235588,221.1079483614996,2.4729393966469333e-15,1.532134332586574e-12,Downregulated,HG,HH
gene24271|CEP55,-4.281656752810047,2.823460325524174,213.07517144640315,4.025518060508913e-15,2.316252449980549e-12,Downregulated,HG,HH
gene9588|RACGAP1,-3.0088898453356707,5.130541150892032,212.7650589979861,4.103282714140487e-15,2.316252449980549e-12,Downregulated,HG,HH
gene29727|CENPE,-3.672284960981115,3.994073482614989,212.43748699068763,4.187169513813375e-15,2.316252449980549e-12,Downregulated,HG,HH
gene18063|KNTC1,-2.893748523917635,5.590229690315591,209.71467239837435,4.959548487125257e-15,2.6489119488649347e-12,Downregulated,HG,HH
gene11378|MAP3K5,2.9329408769778236,3.1633102805784516,203.91636173792858,7.158927769913123e-15,3.597032418546723e-12,Upregulated,HG,HH
gene8883|KIF15,-2.702650438022082,4.961568239414265,203.49281885945376,7.356093573170469e-15,3.597032418546723e-12,Downregulated,HG,HH
gene3924|CKAP2,-3.306639362520694,4.8703125545067305,203.3342257484359,7.43140534530926e-15,3.597032418546723e-12,Downregulated,HG,HH
gene23736|ASPM,-3.9067333898664804,5.722973607872102,199.92238350488861,9.3692309378186e-15,4.3975763029052205e-12,Downregulated,HG,HH
gene25560|TK1,-4.644088525052997,3.40519982736818,196.57840545285111,1.1544577396571667e-14,5.222886336890224e-12,Downregulated,HG,HH
gene24273|RBP4,-2.3329366279271735,6.002957715937659,196.0418657758666,1.1962352888847938e-14,5.222886336890224e-12,Downregulated,HG,HH
gene23944|UHRF1,-3.660349990624894,4.1195057268380175,195.60711048199857,1.2312704872005479e-14,5.222886336890224e-12,Downregulated,HG,HH
gene9301|FANCD2,-2.7382889349286796,5.043292494986762,195.2651231074428,1.2595990160896314e-14,5.222886336890224e-12,Downregulated,HG,HH
gene10851|ACTA2,-3.7138885424744914,10.13742317156108,195.00796094274276,1.281358905041181e-14,5.222886336890224e-12,Downregulated,HG,HH
gene15649|LOC113264263,-4.141898406337181,5.557920592259605,194.6626057973076,1.3734043526636887e-14,5.454528209848173e-12,Downregulated,HG,HH
gene7118|ORC1,-2.4519560454070026,3.0836104192372833,191.5371889754402,1.617741567673407e-14,6.264299785423351e-12,Downregulated,HG,HH
gene13589|KIF20A,-4.5370334157858085,5.572352215027618,192.53389441461036,1.7109724444001745e-14,6.463720046662025e-12,Downregulated,HG,HH
gene10889|ZWINT,-2.9872373786853967,3.018262246779534,188.74369841353732,1.956852726829945e-14,7.21659330615929e-12,Downregulated,HG,HH
gene17909|NCAPG,-3.1476251625965177,5.819057146666395,187.495772274808,2.1321781341920784e-14,7.680303981511884e-12,Downregulated,HG,HH
gene23500|DLGAP5,-4.516791559399031,4.761942770910079,187.5414888759393,2.2238288949887747e-14,7.828383126018439e-12,Downregulated,HG,HH
gene22847|GTSE1,-3.9153424864608017,3.342892395415359,184.9421401049493,2.5453939958040585e-14,8.76124613355757e-12,Downregulated,HG,HH
gene24828|KIFC1,-2.40311027641232,3.7970275699640816,181.10688245458968,3.33459551565679e-14,1.1228163030871308e-11,Downregulated,HG,HH
gene14253|CENPF,-4.104013191962989,6.4533983770255,181.4011633814506,3.622216295172844e-14,1.1937129403389825e-11,Downregulated,HG,HH
gene29204|MASTL,-3.599580235640308,2.6670047564530717,177.78991685039512,4.22886848339882e-14,1.3646029987367566e-11,Downregulated,HG,HH
gene6334|SGO1,-3.3749873599373292,3.2381514041425015,176.67645565746733,4.583875436664152e-14,1.4489723803773682e-11,Downregulated,HG,HH
gene11919|TAGLN,-2.2591630005086647,10.288404776743288,175.92703988967352,4.8406365505612354e-14,1.499493980417352e-11,Downregulated,HG,HH
gene24157|CNN1,-4.542804886545651,5.973403618732188,177.5932142760848,4.9373228098189013e-14,1.499493980417352e-11,Downregulated,HG,HH
gene22197|ZWILCH,-1.9250175145065545,4.087227079178354,174.3730305415837,5.423282268374693e-14,1.6154080587472234e-11,Downregulated,HG,HH
gene10376|TPX2,-2.8360862823833384,5.795159354317291,173.33346435942437,5.854545821378869e-14,1.690810773477205e-11,Downregulated,HG,HH
gene478|CIP2A,-3.047501118015194,3.2286347590515034,173.2407455090918,5.894749936585259e-14,1.690810773477205e-11,Downregulated,HG,HH
gene7561|LOC113255187,-2.164904790354758,5.064631309821563,172.41840772666112,6.26449407031107e-14,1.7641954300917848e-11,Downregulated,HG,HH
gene24262|KIF11,-2.88151848820605,5.610684977913063,170.54902494679897,7.200309849690094e-14,1.991528558247319e-11,Downregulated,HG,HH
gene9611|LOC113257657,-1.9050762300297877,9.899993734565447,169.99624336513818,7.504809704278373e-14,2.0393332896415392e-11,Downregulated,HG,HH
gene29904|LOC113249475,-4.180831683457058,2.849592351022634,168.72536072810723,8.258232644799865e-14,2.2053752661259502e-11,Downregulated,HG,HH
gene27598|LOC113246839,-2.8931750148356454,2.802577901601954,166.51392488458643,9.768436590686941e-14,2.564462955138136e-11,Downregulated,HG,HH
gene10492|DSN1,-3.5477018904864512,4.085976328698085,165.634987240942,1.0448265762096183e-13,2.6972198064851293e-11,Downregulated,HG,HH
gene22295|LOC113240972,-4.414449525737198,5.203129540946212,166.07578302429678,1.1555364624218273e-13,2.8990520129480625e-11,Downregulated,HG,HH
gene20128|LOC113269236,-3.607760928479918,3.6427211948032325,164.25672681223875,1.1617964617375106e-13,2.8990520129480625e-11,Downregulated,HG,HH
gene10033|CDCA3,-2.7333995595739866,3.808778890372734,164.06481720785453,1.1791611906238488e-13,2.8990520129480625e-11,Downregulated,HG,HH
gene771|ETV5,3.3372900086927983,1.9625376283591904,163.4312533050362,1.2384827781398755e-13,2.997321836032583e-11,Upregulated,HG,HH
gene26421|GINS4,-3.2290941640625084,2.3325829786968084,161.73279114239554,1.4137906765925775e-13,3.3689544291911434e-11,Downregulated,HG,HH
gene19244|CLSPN,-4.310787637010687,2.5614746861795243,160.99901885051233,1.4975563578820146e-13,3.4889521099569485e-11,Downregulated,HG,HH
gene4817|SHCBP1,-4.324542619456921,4.052038330066309,160.90051283307224,1.5091987304998098e-13,3.4889521099569485e-11,Downregulated,HG,HH
gene7646|CCNB1,-4.2571056213342215,5.407166486940222,162.0464131544965,1.5745941711580235e-13,3.586601340745092e-11,Downregulated,HG,HH
gene2208|LTBP1,-2.5173696805110604,7.4076710133463415,158.96397403884583,1.7588245294827434e-13,3.948178715530176e-11,Downregulated,HG,HH
gene20645|PRUNE2,-2.0146287332563797,6.589489984562634,158.28046774692976,1.8571605721619677e-13,4.1093657288881024e-11,Downregulated,HG,HH
gene20644|LOC113269875,-2.3157528700671652,3.0431234238294373,157.981871334944,1.9019463281381632e-13,4.149189672750987e-11,Downregulated,HG,HH
gene7258|CDC20,-3.282507072969936,4.74224080581193,157.10364378345616,2.0404798203620182e-13,4.3895822135537915e-11,Downregulated,HG,HH
gene9609|TUBA1C,-1.8627160790246633,8.862952028101118,156.84930985661595,2.0825810562933967e-13,4.4187805453326607e-11,Downregulated,HG,HH
gene11375|MTFR2,-3.6234425091101437,5.486711333901064,155.16213969010767,2.511544897155273e-13,5.2569349881132465e-11,Downregulated,HG,HH
gene9506|ESPL1,-2.7561849118857817,3.33677369993929,152.02380248915694,3.0848348921007607e-13,6.370801019166492e-11,Downregulated,HG,HH
gene19905|SPAG5,-3.2848069719849837,3.392745182283454,151.85578160843323,3.1279153460365955e-13,6.37477378878432e-11,Downregulated,HG,HH
gene27621|LOC113246864,-3.135873132231731,2.1905621773687094,151.54396243701729,3.209576229753341e-13,6.45625015878565e-11,Downregulated,HG,HH
gene23713|KIF14,-3.9745106826081993,3.4539084896463375,150.70119641596378,3.4418815234217373e-13,6.834782425164012e-11,Downregulated,HG,HH
gene26027|IQGAP3,-4.041782971720767,2.6070609870681314,150.43540221256694,3.51881829467772e-13,6.899110957754836e-11,Downregulated,HG,HH
gene7969|PLK4,-2.9187866965095397,3.4746458629662857,149.1735290779771,3.909967931909926e-13,7.482571181939377e-11,Downregulated,HG,HH
gene6711|SASS6,-3.485091959081987,2.792579494074203,149.164209199147,3.9130238603982793e-13,7.482571181939377e-11,Downregulated,HG,HH
gene3866|BRCA2,-3.7115207229001723,3.6585654070405926,146.93724062599276,4.721742209782262e-13,8.918910376502127e-11,Downregulated,HG,HH
gene10244|GPCPD1,-1.730422678934065,6.1644055664740875,145.97046905407274,5.126782579784414e-13,9.567317515455518e-11,Downregulated,HG,HH
gene12266|TPM2,-2.629570424146619,8.906480107829259,145.05481500722834,5.544734279816178e-13,1.0224093959532474e-10,Downregulated,HG,HH
gene26519|ERCC6L,-4.057521735602371,2.410883702987166,144.84135476054337,5.647303008469541e-13,1.0290714858609967e-10,Downregulated,HG,HH
gene22148|PCLAF,-4.860100763762083,3.5465063724729506,143.33172255666696,6.53572387881347e-13,1.168925863409538e-10,Downregulated,HG,HH
gene22134|CA12,-2.134914160480719,8.214893223297278,143.09642735632335,6.565727297864924e-13,1.168925863409538e-10,Downregulated,HG,HH
gene19609|NUF2,-3.5521918209014736,3.874507956286893,142.06833534222977,7.180466442007158e-13,1.263843690002828e-10,Downregulated,HG,HH
gene26978|MLLT11,-2.613891746729022,4.743759221233838,141.84778031413222,7.320181624429088e-13,1.2739583503458667e-10,Downregulated,HG,HH
gene12269|ARHGEF39,-3.5915192610257525,2.1359312103199968,139.94239049450192,8.655225748396116e-13,1.4895643512989715e-10,Downregulated,HG,HH
gene12766|PRSS35,-2.134863732433031,7.610500362057865,139.67629036918163,8.861449523287853e-13,1.5082966117165444e-10,Downregulated,HG,HH
gene15972|NEDD9,-2.2423716346461093,6.229564833146645,136.79246508132468,1.146519299578264e-12,1.9302649381704053e-10,Downregulated,HG,HH
gene5750|NDC80,-3.4010066251444764,4.1505783051043474,134.62434463894328,1.3956792391147302e-12,2.3244812617901137e-10,Downregulated,HG,HH
gene24139|SPC24,-3.3932427949167763,3.539321374393803,134.4511715803985,1.4179337809659757e-12,2.3364230141895745e-10,Downregulated,HG,HH
gene15510|HMMR,-2.359003422614537,4.305065912025039,132.71264736146492,1.6635515120626977e-12,2.712289407404119e-10,Downregulated,HG,HH
gene15659|LOC113264277,-3.0243513992443845,4.261346194091107,132.42969067885682,1.707651073916155e-12,2.755188279571596e-10,Downregulated,HG,HH
gene13674|PLEKHA2,-2.4885807779690348,6.062741340723421,131.82294097790066,1.8064764614901504e-12,2.8819875152441044e-10,Downregulated,HG,HH
gene3099|CHPF,1.730309422453055,5.51332385974741,131.72227926105114,1.8234539124147605e-12,2.8819875152441044e-10,Upregulated,HG,HH
gene22529|IL13RA1,-2.169711155163255,4.935888928675196,129.81684496604953,2.179110293405784e-12,3.4093171045012315e-10,Downregulated,HG,HH
gene6186|DCLK3,3.0160227320641684,1.8966423401889958,128.4555294255036,2.478211045293333e-12,3.7474053274132476e-10,Upregulated,HG,HH
gene26756|CDC45,-3.688344967767559,2.3394444887413,128.44450743168528,2.480804439587834e-12,3.7474053274132476e-10,Downregulated,HG,HH
gene5826|CDH2,-3.3505062279896882,4.394259639388917,128.42565511134245,2.4852469680054234e-12,3.7474053274132476e-10,Downregulated,HG,HH
gene18651|NUPR1,1.4752682556536978,8.512896021466005,128.32523705947835,2.5090538560256064e-12,3.7474053274132476e-10,Upregulated,HG,HH
gene10843|LOC113258955,2.942126000506296,2.7249178994448524,128.29540254075872,2.516173762353785e-12,3.7474053274132476e-10,Upregulated,HG,HH
gene613|SEMA5B,-3.238217788871939,3.744870143917539,128.18809596253257,2.541960878885682e-12,3.749755433624793e-10,Downregulated,HG,HH
gene12154|SMC2,-1.8181373522657505,5.5742297390097075,127.57745924137718,2.694176041374507e-12,3.9368011985707306e-10,Downregulated,HG,HH
gene17035|MMD,-1.9854066952770675,7.390661114886104,125.67936784146518,3.232738444970993e-12,4.679615492911749e-10,Downregulated,HG,HH
gene16681|KIF18B,-5.576748216622608,1.2199007266443624,124.9581337160483,3.466567293429293e-12,4.971635259993178e-10,Downregulated,HG,HH
gene8527|KCNMB4,-1.889120175583533,4.4542846363461575,123.71808259065781,3.911836480856801e-12,5.558755527705595e-10,Downregulated,HG,HH
gene10557|MYBL2,-4.585623660645908,3.459475281887172,123.29084726863046,4.218742856245195e-12,5.89045244931469e-10,Downregulated,HG,HH
gene8312|GAS2L3,-2.9286165589326263,3.29205160541345,122.94189725373587,4.221319787422884e-12,5.89045244931469e-10,Downregulated,HG,HH
gene13346|LOC113261475,-4.273074654509629,2.3697283653342427,122.15910002388362,4.560050671161849e-12,6.306305789788025e-10,Downregulated,HG,HH
gene9610|LOC113257653,-1.7501899626808588,9.41396356894244,121.54010989042494,4.848417793342574e-12,6.645764885051604e-10,Downregulated,HG,HH
gene17435|MIS18BP1,-3.041998419085677,4.390673623458236,121.07743690597265,5.076649316632238e-12,6.897563268887433e-10,Downregulated,HG,HH
gene7102|PODN,2.1107512050528543,4.640492855088512,119.6741368263529,5.8418264566077234e-12,7.868178259686698e-10,Upregulated,HG,HH
gene9412|MCM2,-2.1015618896940818,4.013256900195177,119.19944697695708,6.127793490816379e-12,8.182189084418526e-10,Downregulated,HG,HH
gene7420|GLRX,-2.15710549129475,5.319359751092115,119.01839845362704,6.240766350651084e-12,8.261814530361935e-10,Downregulated,HG,HH
gene20302|DDIAS,-2.7302878136448037,2.6434050277570154,118.08677140174993,6.858320943569948e-12,9.002418058894486e-10,Downregulated,HG,HH
gene25021|CDK2AP2,2.4914139249489997,4.566753135847782,117.58380558074012,7.218557718326222e-12,9.395650462113852e-10,Upregulated,HG,HH
gene22234|KIF23,-3.3606379686692307,3.422048093811298,117.28225619462485,7.444175334512858e-12,9.60856931302247e-10,Downregulated,HG,HH
gene585|POLQ,-3.3633781815182027,2.3980413064238273,116.22126501620436,8.29976641710264e-12,1.0624386945000229e-9,Downregulated,HG,HH
gene5183|CENPN,-2.6416957928997635,3.220299533340845,115.99173664121899,8.498320112148875e-12,1.0789383624350323e-9,Downregulated,HG,HH
gene10054|NCAPD2,-1.5271622180809703,5.1425606615727535,115.51427650782102,8.927772589389999e-12,1.1242460946102575e-9,Downregulated,HG,HH
gene18595|PLK1,-3.0843190898243376,3.186288062040979,113.89640025295245,1.0563867476312619e-11,1.3195463172629528e-9,Downregulated,HG,HH
gene10609|UBE2C,-3.94473050972415,3.4974756363111186,113.22517917153483,1.1676843660588564e-11,1.4469010516708502e-9,Downregulated,HG,HH
gene18879|SERPINE1,-4.491881115831611,8.25487135949556,113.68208384445447,1.196299462392983e-11,1.4670910984341565e-9,Downregulated,HG,HH
gene6998|AK4,-1.679143168863685,7.646939109293484,112.65991953529165,1.2029218768231512e-11,1.4670910984341565e-9,Downregulated,HG,HH
gene14228|DTL,-3.6719136146387372,2.516990047765619,112.00258794129188,1.2895252893559872e-11,1.5604263442839754e-9,Downregulated,HG,HH
gene14457|CUNH1orf112,-2.5958280531308384,3.4851508613724387,110.99560743856199,1.43534920452482e-11,1.713081197567647e-9,Downregulated,HG,HH
gene26290|CCNF,-4.253530143075881,2.6586693261634426,110.97964290159697,1.4377981514868236e-11,1.713081197567647e-9,Downregulated,HG,HH
gene24237|KIF20B,-2.3739933431487765,4.261127094780163,110.46482188327631,1.5192109491279785e-11,1.7962639993162794e-9,Downregulated,HG,HH
gene2973|HJURP,-3.7941209146504797,3.0969249209856873,110.25114020758711,1.5544345578294328e-11,1.8239876413803095e-9,Downregulated,HG,HH
gene8222|MCM5,-2.1239083385836643,4.721536563342051,110.03316375816559,1.5912656838016738e-11,1.8531664794288818e-9,Downregulated,HG,HH
gene26235|CLCN7,1.6935301412569714,3.985726819355447,108.45634065832105,1.8870959219535065e-11,2.1812857265028254e-9,Upregulated,HG,HH
gene18307|CKB,-2.567819753586774,5.016885029635016,107.98945670788429,1.9855632831273927e-11,2.2781029401748284e-9,Downregulated,HG,HH
gene22044|EGFL6,3.089341419848655,4.8428045742196435,106.02454981099565,2.6198354614752867e-11,2.983722901675788e-9,Upregulated,HG,HH
gene20794|RHOBTB2,1.2206394414062778,3.770316933385889,105.02326531062728,2.7543259559148193e-11,3.098915450474336e-9,Upregulated,HG,HH
gene25187|VEGFB,1.9250914519336997,5.636909962739808,104.98858464116555,2.7650039992193108e-11,3.098915450474336e-9,Upregulated,HG,HH
gene16450|KIF18A,-2.392427528044807,3.806844348076109,104.9368953065194,2.7810010175991527e-11,3.098915450474336e-9,Downregulated,HG,HH
gene15647|LOC113264214,-1.9818856337004966,5.99273843841678,103.6129063380216,3.226326370757034e-11,3.569469225475407e-9,Downregulated,HG,HH
gene10996|CDK1,-2.8752345661065837,4.609587086490135,101.76294459405793,3.9804683153339494e-11,4.372586789801954e-9,Downregulated,HG,HH
gene25975|SMTN,-2.6229056784672906,5.525046254599695,101.68985487078027,4.0138854841350915e-11,4.3782445256174955e-9,Downregulated,HG,HH
gene10500|RBL1,-1.9930591732271972,5.126120237998257,101.50768946581478,4.0984828325640204e-11,4.4392587827681196e-9,Downregulated,HG,HH
gene15836|TCF19,-3.9095968271909407,2.8777632527208423,101.22150706789327,4.2352513102845916e-11,4.555542190624864e-9,Downregulated,HG,HH
gene20769|CDCA2,-3.1509544577518955,2.356835890499907,100.80999020322301,4.4405220795795634e-11,4.743396309697093e-9,Downregulated,HG,HH
gene4796|GINS2,-3.097958785239247,2.484933577556142,100.62364763450243,4.5369418126887865e-11,4.813198064160042e-9,Downregulated,HG,HH
gene23600|RAB7B,-1.9170733399584077,4.281388748150648,100.4291380124416,4.639975172338754e-11,4.889018737711222e-9,Downregulated,HG,HH
gene5761|TYMS,-1.6876658488021927,5.028641770355752,100.23580842839509,4.744861589486875e-11,4.9657541324028515e-9,Downregulated,HG,HH
gene7179|LOC113254720,2.1022020846940603,2.860264299321441,99.6646793037679,5.069765132998706e-11,5.270173969464225e-9,Upregulated,HG,HH
gene19158|MCM4,-1.4113192975482978,6.010696058839551,99.60391279963574,5.105706314526116e-11,5.2721523403796675e-9,Downregulated,HG,HH
gene7669|CENPK,-4.532076484270124,2.4858064523768872,99.52895793960225,5.1504143842452645e-11,5.28309724487251e-9,Downregulated,HG,HH
gene8474|E2F7,-3.789463598283656,1.7228407044234924,98.93310641364796,5.521038704541555e-11,5.626011085173957e-9,Downregulated,HG,HH
gene17458|POLE2,-3.3882630033165473,2.289190176239762,98.07063616492064,6.108777770714676e-11,6.176415206064792e-9,Downregulated,HG,HH
gene14784|SEPT11,-1.3966589319973255,7.973249213097951,98.02604662497932,6.140925442145896e-11,6.176415206064792e-9,Downregulated,HG,HH
gene15571|STC2,-2.2223496874484034,7.27647573860192,97.72296512956704,6.364279620401801e-11,6.3597630348647414e-9,Downregulated,HG,HH
gene1364|AHR,-1.2607876901550394,6.6738331161391296,97.22073800478476,6.753699296485685e-11,6.705644128414537e-9,Downregulated,HG,HH
gene23925|CHAF1A,-1.8294329545993429,3.2146889499933704,97.16364340192524,6.799553744675376e-11,6.708171207087701e-9,Downregulated,HG,HH
gene23674|UBE2T,-4.235090333915055,1.9576747031429367,97.10386090565834,6.847923222121293e-11,6.7131318219896645e-9,Downregulated,HG,HH
gene15900|LOC113264400,-2.051405178858616,5.9845035248205045,96.83055671130752,7.07377543969514e-11,6.890925017952077e-9,Downregulated,HG,HH
gene19831|LOC113268965,-2.126060948029985,5.286789964861075,95.81999733170163,7.98045044446475e-11,7.725574808394658e-9,Downregulated,HG,HH
gene1973|ID2,-2.5968885749949178,5.004688566042236,94.68494005163963,9.148860978752117e-11,8.8016588633473e-9,Downregulated,HG,HH
gene19343|FABP3,-3.086260431077449,3.204443833990446,94.06947871530839,9.857621208099311e-11,9.424981166188287e-9,Downregulated,HG,HH
gene23181|OIP5,-2.4671922528481907,2.8416801614684473,93.93336238927317,1.0022149870039122e-10,9.523501799818157e-9,Downregulated,HG,HH
gene22606|PLXDC2,2.035326248310881,7.076858773775425,93.57082815025619,1.0474822927687964e-10,9.892959288229198e-9,Upregulated,HG,HH
gene12957|MCM3,-1.7586944299961909,5.152938852521224,92.9623032903143,1.1284422062677763e-10,1.0592994747200962e-8,Downregulated,HG,HH
gene23668|LOC113242534,-1.904204123318223,4.125593970865824,92.27819259696572,1.2275024735570264e-10,1.145348542947276e-8,Downregulated,HG,HH
gene19150|SNAI2,-1.8678348081006473,6.855027031159734,92.14995448397794,1.2470834877318294e-10,1.1550097383879683e-8,Downregulated,HG,HH
gene23293|PGK1,-1.544848289233708,10.817007587604422,92.11311151187031,1.252770585894368e-10,1.1550097383879683e-8,Downregulated,HG,HH
gene20129|LOC113269237,-4.574409111276401,0.9284653293135884,91.96615653018996,1.275731517361238e-10,1.1692192587223795e-8,Downregulated,HG,HH
gene15803|LOC113264302,-1.911246738171972,5.1328803344985765,91.63669810068517,1.3288559209306002e-10,1.2107440799584746e-8,Downregulated,HG,HH
gene20512|CCNB2,-3.7821696381912346,3.158110274388939,91.79720922745125,1.3377228579415205e-10,1.2116952834301878e-8,Downregulated,HG,HH
gene28472|FLNA,-1.2155519216373845,11.417488438902337,90.99402685856384,1.4394015273533348e-10,1.2962145498358026e-8,Downregulated,HG,HH
gene30678|LOC113250285,-2.652102649724798,2.8648151246004216,90.88201752103309,1.4596527956223904e-10,1.3068533035488557e-8,Downregulated,HG,HH
gene9163|CADPS,-2.8324597177536397,4.636217269502949,90.5911990921355,1.522861780130515e-10,1.3556095466920428e-8,Downregulated,HG,HH
gene7679|RGS7BP,-3.2338154717269965,5.651115269193542,90.70270084416029,1.6246840976479717e-10,1.4379846850553962e-8,Downregulated,HG,HH
gene27793|DERL3,3.862133997544407,2.973687558483493,90.43511372332311,1.6530003490293112e-10,1.4547342276201704e-8,Upregulated,HG,HH
gene14619|ADH4,-2.384024525950632,4.902242108379998,89.75119206949395,1.682009521501706e-10,1.4719008744937811e-8,Downregulated,HG,HH
gene18593|PALB2,-2.598310310531461,1.9609637638720383,88.69734865332798,1.9219798167925354e-10,1.6724463697921112e-8,Downregulated,HG,HH
gene9417|PLXNA1,1.9281902780469269,5.497566189762313,88.59551399067615,1.9470333694256109e-10,1.6847821150297925e-8,Upregulated,HG,HH
gene25558|BIRC5,-2.614887898780639,3.8731774270028603,88.22717737354215,2.040602994688386e-10,1.750065680435986e-8,Downregulated,HG,HH
gene14405|CENPL,-2.042005243576678,2.6271575855484017,88.21002180843253,2.0450764294590576e-10,1.750065680435986e-8,Downregulated,HG,HH
gene2108|ADGRF3,3.5867301878749736,1.066561902515821,87.88996709155425,2.1304806866755114e-10,1.808195662596464e-8,Upregulated,HG,HH
gene5318|HAS2,-2.7711367979905908,4.606281738096699,87.95027940803489,2.1363535816072884e-10,1.808195662596464e-8,Downregulated,HG,HH
gene15214|FANCI,-1.6108695906275428,4.612472692441111,86.92258605770526,2.4125795434260156e-10,2.0308937254416063e-8,Downregulated,HG,HH
gene7890|ARSJ,-1.1454744141579185,5.045709594776787,86.698673315363,2.483397366950152e-10,2.079207665767076e-8,Downregulated,HG,HH
gene22394|ITIH5,-1.3673440857009913,7.341605252506189,86.42655382897304,2.572461261468015e-10,2.13244926390932e-8,Downregulated,HG,HH
gene22276|INSYN1,2.5659822957720557,4.341585741906813,86.42037140089309,2.5745239353802237e-10,2.13244926390932e-8,Upregulated,HG,HH
gene6638|CUNH3orf80,2.9304792223841556,0.9931793906299682,86.04591339938162,2.7028079271472677e-10,2.226797445935321e-8,Upregulated,HG,HH
gene6066|KDSR,1.240664957879177,4.754185947210827,85.84828553454149,2.773247870363945e-10,2.2628143017915943e-8,Upregulated,HG,HH
gene10099|FOXM1,-2.8732389573950585,2.1059965317252245,85.84138579130615,2.7757422515359473e-10,2.2628143017915943e-8,Downregulated,HG,HH
gene24897|SRSF3,-1.195415380284712,6.9814347935703465,85.53221391565026,2.890008210550132e-10,2.334545788793904e-8,Downregulated,HG,HH
gene21715|PIMREG,-2.891938660842047,3.476198011944854,85.52197248660426,2.893878180956999e-10,2.334545788793904e-8,Downregulated,HG,HH
gene15391|ARSI,-2.354021236427528,4.138602066255596,85.20330038401065,3.017102576608465e-10,2.4213420626470734e-8,Downregulated,HG,HH
gene19042|MYBL1,-3.261570943146939,1.5174433397958635,85.1613428333073,3.033739406986928e-10,2.4221437976711616e-8,Downregulated,HG,HH
gene30561|LOC113250165,-3.1974086550031333,4.300926807154237,85.55242051390793,3.056023139519661e-10,2.4274226875907704e-8,Downregulated,HG,HH
